Freq.	mag(I(RCoil1))	mag(I(RCoil2))	mag(I(RCoil3))	mag(I(RLoad))	mag(I(RSource))
2.79273672211185e+06	4.69698132918823e-03,0.00000000000000e+00	4.46843646553259e-05,0.00000000000000e+00	4.24541812609312e-06,0.00000000000000e+00	4.24541812609353e-06,0.00000000000000e+00	4.69698132918867e-03,0.00000000000000e+00
2.79917464514521e+06	4.71645005399468e-03,0.00000000000000e+00	4.51757430381970e-05,0.00000000000000e+00	4.31107995794029e-06,0.00000000000000e+00	4.31107995793903e-06,0.00000000000000e+00	4.71645005399515e-03,0.00000000000000e+00
2.80562740912389e+06	4.73605222871138e-03,0.00000000000000e+00	4.56737148335428e-05,0.00000000000000e+00	4.37785840685935e-06,0.00000000000000e+00	4.37785840685935e-06,0.00000000000000e+00	4.73605222871158e-03,0.00000000000000e+00
2.81209504825981e+06	4.75578922968188e-03,0.00000000000000e+00	4.61783885735449e-05,0.00000000000000e+00	4.44577468092655e-06,0.00000000000000e+00	4.44577468092653e-06,0.00000000000000e+00	4.75578922968224e-03,0.00000000000000e+00
2.81857759684373e+06	4.77566245161326e-03,0.00000000000000e+00	4.66898749427417e-05,0.00000000000000e+00	4.51485044283754e-06,0.00000000000000e+00	4.51485044283737e-06,0.00000000000000e+00	4.77566245161354e-03,0.00000000000000e+00
2.82507508924549e+06	4.79567330785562e-03,0.00000000000000e+00	4.72082868281788e-05,0.00000000000000e+00	4.58510782096959e-06,0.00000000000000e+00	4.58510782096889e-06,0.00000000000000e+00	4.79567330785581e-03,0.00000000000000e+00
2.83158755991414e+06	4.81582323070124e-03,0.00000000000000e+00	4.77337393708624e-05,0.00000000000000e+00	4.65656942070310e-06,0.00000000000000e+00	4.65656942070372e-06,0.00000000000000e+00	4.81582323070123e-03,0.00000000000000e+00
2.83811504337816e+06	4.83611367168451e-03,0.00000000000000e+00	4.82663500186822e-05,0.00000000000000e+00	4.72925833609993e-06,0.00000000000000e+00	4.72925833610081e-06,0.00000000000000e+00	4.83611367168453e-03,0.00000000000000e+00
2.84465757424562e+06	4.85654610188380e-03,0.00000000000000e+00	4.88062385806800e-05,0.00000000000000e+00	4.80319816186714e-06,0.00000000000000e+00	4.80319816186851e-06,0.00000000000000e+00	4.85654610188415e-03,0.00000000000000e+00
2.85121518720435e+06	4.87712201223551e-03,0.00000000000000e+00	4.93535272828465e-05,0.00000000000000e+00	4.87841300566973e-06,0.00000000000000e+00	4.87841300567005e-06,0.00000000000000e+00	4.87712201223512e-03,0.00000000000000e+00
2.85778791702218e+06	4.89784291384813e-03,0.00000000000000e+00	4.99083408254527e-05,0.00000000000000e+00	4.95492750079025e-06,0.00000000000000e+00	4.95492750078961e-06,0.00000000000000e+00	4.89784291384743e-03,0.00000000000000e+00
2.86437579854706e+06	4.91871033831904e-03,0.00000000000000e+00	5.04708064417885e-05,0.00000000000000e+00	5.03276681911780e-06,0.00000000000000e+00	5.03276681911880e-06,0.00000000000000e+00	4.91871033831934e-03,0.00000000000000e+00
2.87097886670729e+06	4.93972583807128e-03,0.00000000000000e+00	5.10410539587179e-05,0.00000000000000e+00	5.11195668454383e-06,0.00000000000000e+00	5.11195668454386e-06,0.00000000000000e+00	4.93972583807090e-03,0.00000000000000e+00
2.87759715651167e+06	4.96089098667659e-03,0.00000000000000e+00	5.16192158587891e-05,0.00000000000000e+00	5.19252338667119e-06,0.00000000000000e+00	5.19252338667185e-06,0.00000000000000e+00	4.96089098667681e-03,0.00000000000000e+00
2.88423070304971e+06	4.98220737919809e-03,0.00000000000000e+00	5.22054273439958e-05,0.00000000000000e+00	5.27449379498183e-06,0.00000000000000e+00	5.27449379498279e-06,0.00000000000000e+00	4.98220737919839e-03,0.00000000000000e+00
2.89087954149183e+06	5.00367663253698e-03,0.00000000000000e+00	5.27998264014636e-05,0.00000000000000e+00	5.35789537335244e-06,0.00000000000000e+00	5.35789537335193e-06,0.00000000000000e+00	5.00367663253718e-03,0.00000000000000e+00
2.89754370708950e+06	5.02530038577278e-03,0.00000000000000e+00	5.34025538707586e-05,0.00000000000000e+00	5.44275619498846e-06,0.00000000000000e+00	5.44275619498826e-06,0.00000000000000e+00	5.02530038577301e-03,0.00000000000000e+00
2.90422323517546e+06	5.04708030053303e-03,0.00000000000000e+00	5.40137535132375e-05,0.00000000000000e+00	5.52910495780488e-06,0.00000000000000e+00	5.52910495780488e-06,0.00000000000000e+00	5.04708030053317e-03,0.00000000000000e+00
2.91091816116391e+06	5.06901806134330e-03,0.00000000000000e+00	5.46335720832208e-05,0.00000000000000e+00	5.61697100023625e-06,0.00000000000000e+00	5.61697100023482e-06,0.00000000000000e+00	5.06901806134349e-03,0.00000000000000e+00
2.91762852055067e+06	5.09111537600823e-03,0.00000000000000e+00	5.52621594012564e-05,0.00000000000000e+00	5.70638431748822e-06,0.00000000000000e+00	5.70638431748896e-06,0.00000000000000e+00	5.09111537600770e-03,0.00000000000000e+00
2.92435434891341e+06	5.11337397597468e-03,0.00000000000000e+00	5.58996684293598e-05,0.00000000000000e+00	5.79737557828489e-06,0.00000000000000e+00	5.79737557828396e-06,0.00000000000000e+00	5.11337397597457e-03,0.00000000000000e+00
2.93109568191180e+06	5.13579561672368e-03,0.00000000000000e+00	5.65462553483396e-05,0.00000000000000e+00	5.88997614204247e-06,0.00000000000000e+00	5.88997614204204e-06,0.00000000000000e+00	5.13579561672351e-03,0.00000000000000e+00
2.93785255528771e+06	5.15838207814993e-03,0.00000000000000e+00	5.72020796374809e-05,0.00000000000000e+00	5.98421807661218e-06,0.00000000000000e+00	5.98421807661156e-06,0.00000000000000e+00	5.15838207814992e-03,0.00000000000000e+00
2.94462500486541e+06	5.18113516496777e-03,0.00000000000000e+00	5.78673041563800e-05,0.00000000000000e+00	6.08013417649856e-06,0.00000000000000e+00	6.08013417649926e-06,0.00000000000000e+00	5.18113516496764e-03,0.00000000000000e+00
2.95141306655176e+06	5.20405670709925e-03,0.00000000000000e+00	5.85420952290129e-05,0.00000000000000e+00	6.17775798160025e-06,0.00000000000000e+00	6.17775798160037e-06,0.00000000000000e+00	5.20405670709942e-03,0.00000000000000e+00
2.95821677633639e+06	5.22714856009635e-03,0.00000000000000e+00	5.92266227304463e-05,0.00000000000000e+00	6.27712379651490e-06,0.00000000000000e+00	6.27712379651496e-06,0.00000000000000e+00	5.22714856009739e-03,0.00000000000000e+00
2.96503617029188e+06	5.25041260555539e-03,0.00000000000000e+00	5.99210601758919e-05,0.00000000000000e+00	6.37826671044136e-06,0.00000000000000e+00	6.37826671044070e-06,0.00000000000000e+00	5.25041260555458e-03,0.00000000000000e+00
2.97187128457399e+06	5.27385075152318e-03,0.00000000000000e+00	6.06255848122085e-05,0.00000000000000e+00	6.48122261758191e-06,0.00000000000000e+00	6.48122261758136e-06,0.00000000000000e+00	5.27385075152418e-03,0.00000000000000e+00
2.97872215542180e+06	5.29746493295655e-03,0.00000000000000e+00	6.13403777123724e-05,0.00000000000000e+00	6.58602823823796e-06,0.00000000000000e+00	6.58602823823764e-06,0.00000000000000e+00	5.29746493295663e-03,0.00000000000000e+00
2.98558881915796e+06	5.32125711213160e-03,0.00000000000000e+00	6.20656238723438e-05,0.00000000000000e+00	6.69272114049703e-06,0.00000000000000e+00	6.69272114049670e-06,0.00000000000000e+00	5.32125711213118e-03,0.00000000000000e+00
2.99247131218884e+06	5.34522927911007e-03,0.00000000000000e+00	6.28015123110563e-05,0.00000000000000e+00	6.80133976253014e-06,0.00000000000000e+00	6.80133976253064e-06,0.00000000000000e+00	5.34522927910963e-03,0.00000000000000e+00
2.99936967100472e+06	5.36938345218109e-03,0.00000000000000e+00	6.35482361730762e-05,0.00000000000000e+00	6.91192343564158e-06,0.00000000000000e+00	6.91192343564106e-06,0.00000000000000e+00	5.36938345218133e-03,0.00000000000000e+00
3.00628393218002e+06	5.39372167832681e-03,0.00000000000000e+00	6.43059928344735e-05,0.00000000000000e+00	7.02451240790076e-06,0.00000000000000e+00	7.02451240790082e-06,0.00000000000000e+00	5.39372167832800e-03,0.00000000000000e+00
3.01321413237346e+06	5.41824603369142e-03,0.00000000000000e+00	6.50749840115681e-05,0.00000000000000e+00	7.13914786857013e-06,0.00000000000000e+00	7.13914786856923e-06,0.00000000000000e+00	5.41824603369132e-03,0.00000000000000e+00
3.02016030832827e+06	5.44295862405068e-03,0.00000000000000e+00	6.58554158732871e-05,0.00000000000000e+00	7.25587197324430e-06,0.00000000000000e+00	7.25587197324389e-06,0.00000000000000e+00	5.44295862405104e-03,0.00000000000000e+00
3.02712249687239e+06	5.46786158530886e-03,0.00000000000000e+00	6.66474991564074e-05,0.00000000000000e+00	7.37472786973698e-06,0.00000000000000e+00	7.37472786973744e-06,0.00000000000000e+00	5.46786158530958e-03,0.00000000000000e+00
3.03410073491864e+06	5.49295708398320e-03,0.00000000000000e+00	6.74514492845678e-05,0.00000000000000e+00	7.49575972477718e-06,0.00000000000000e+00	7.49575972477700e-06,0.00000000000000e+00	5.49295708398290e-03,0.00000000000000e+00
3.04109505946496e+06	5.51824731770239e-03,0.00000000000000e+00	6.82674864905866e-05,0.00000000000000e+00	7.61901275150712e-06,0.00000000000000e+00	7.61901275150605e-06,0.00000000000000e+00	5.51824731770249e-03,0.00000000000000e+00
3.04810550759455e+06	5.54373451572768e-03,0.00000000000000e+00	6.90958359426827e-05,0.00000000000000e+00	7.74453323781486e-06,0.00000000000000e+00	7.74453323781569e-06,0.00000000000000e+00	5.54373451572845e-03,0.00000000000000e+00
3.05513211647612e+06	5.56942093946177e-03,0.00000000000000e+00	6.99367278743547e-05,0.00000000000000e+00	7.87236857555500e-06,0.00000000000000e+00	7.87236857555389e-06,0.00000000000000e+00	5.56942093946216e-03,0.00000000000000e+00
3.06217492336403e+06	5.59530888297859e-03,0.00000000000000e+00	7.07903977181125e-05,0.00000000000000e+00	8.00256729068045e-06,0.00000000000000e+00	8.00256729068055e-06,0.00000000000000e+00	5.59530888297756e-03,0.00000000000000e+00
3.06923396559856e+06	5.62140067355632e-03,0.00000000000000e+00	7.16570862436155e-05,0.00000000000000e+00	8.13517907427075e-06,0.00000000000000e+00	8.13517907427040e-06,0.00000000000000e+00	5.62140067355663e-03,0.00000000000000e+00
3.07630928060604e+06	5.64769867223134e-03,0.00000000000000e+00	7.25370396994527e-05,0.00000000000000e+00	8.27025481456621e-06,0.00000000000000e+00	8.27025481456545e-06,0.00000000000000e+00	5.64769867223109e-03,0.00000000000000e+00
3.08340090589909e+06	5.67420527433664e-03,0.00000000000000e+00	7.34305099598761e-05,0.00000000000000e+00	8.40784662995565e-06,0.00000000000000e+00	8.40784662995432e-06,0.00000000000000e+00	5.67420527433667e-03,0.00000000000000e+00
3.09050887907680e+06	5.70092291008115e-03,0.00000000000000e+00	7.43377546755460e-05,0.00000000000000e+00	8.54800790306050e-06,0.00000000000000e+00	8.54800790305945e-06,0.00000000000000e+00	5.70092291008115e-03,0.00000000000000e+00
3.09763323782493e+06	5.72785404510145e-03,0.00000000000000e+00	7.52590374291016e-05,0.00000000000000e+00	8.69079331580186e-06,0.00000000000000e+00	8.69079331580284e-06,0.00000000000000e+00	5.72785404510122e-03,0.00000000000000e+00
3.10477401991613e+06	5.75500118106629e-03,0.00000000000000e+00	7.61946278958110e-05,0.00000000000000e+00	8.83625888572219e-06,0.00000000000000e+00	8.83625888572126e-06,0.00000000000000e+00	5.75500118106760e-03,0.00000000000000e+00
3.11193126321012e+06	5.78236685624863e-03,0.00000000000000e+00	7.71448020085778e-05,0.00000000000000e+00	8.98446200323933e-06,0.00000000000000e+00	8.98446200323991e-06,0.00000000000000e+00	5.78236685624842e-03,0.00000000000000e+00
3.11910500565387e+06	5.80995364613054e-03,0.00000000000000e+00	7.81098421287527e-05,0.00000000000000e+00	9.13546147029433e-06,0.00000000000000e+00	9.13546147029396e-06,0.00000000000000e+00	5.80995364613053e-03,0.00000000000000e+00
3.12629528528188e+06	5.83776416401754e-03,0.00000000000000e+00	7.90900372218975e-05,0.00000000000000e+00	9.28931754012926e-06,0.00000000000000e+00	9.28931754013114e-06,0.00000000000000e+00	5.83776416401772e-03,0.00000000000000e+00
3.13350214021627e+06	5.86580106165182e-03,0.00000000000000e+00	8.00856830391145e-05,0.00000000000000e+00	9.44609195835036e-06,0.00000000000000e+00	9.44609195835112e-06,0.00000000000000e+00	5.86580106165167e-03,0.00000000000000e+00
3.14072560866707e+06	5.89406702983927e-03,0.00000000000000e+00	8.10970823042529e-05,0.00000000000000e+00	9.60584800531804e-06,0.00000000000000e+00	9.60584800531630e-06,0.00000000000000e+00	5.89406702983977e-03,0.00000000000000e+00
3.14796572893241e+06	5.92256479910033e-03,0.00000000000000e+00	8.21245449068809e-05,0.00000000000000e+00	9.76865053989895e-06,0.00000000000000e+00	9.76865053989836e-06,0.00000000000000e+00	5.92256479910050e-03,0.00000000000000e+00
3.15522253939866e+06	5.95129714029955e-03,0.00000000000000e+00	8.31683881014100e-05,0.00000000000000e+00	9.93456604466941e-06,0.00000000000000e+00	9.93456604466938e-06,0.00000000000000e+00	5.95129714029949e-03,0.00000000000000e+00
3.16249607854073e+06	5.98026686531940e-03,0.00000000000000e+00	8.42289367127204e-05,0.00000000000000e+00	1.01036626725489e-05,0.00000000000000e+00	1.01036626725486e-05,0.00000000000000e+00	5.98026686531946e-03,0.00000000000000e+00
3.16978638492219e+06	6.00947682771899e-03,0.00000000000000e+00	8.53065233480962e-05,0.00000000000000e+00	1.02760102949657e-05,0.00000000000000e+00	1.02760102949674e-05,0.00000000000000e+00	6.00947682771912e-03,0.00000000000000e+00
3.17709349719552e+06	6.03892992341735e-03,0.00000000000000e+00	8.64014886163263e-05,0.00000000000000e+00	1.04516805516374e-05,0.00000000000000e+00	1.04516805516378e-05,0.00000000000000e+00	6.03892992341835e-03,0.00000000000000e+00
3.18441745410231e+06	6.06862909138297e-03,0.00000000000000e+00	8.75141813534907e-05,0.00000000000000e+00	1.06307469019315e-05,0.00000000000000e+00	1.06307469019301e-05,0.00000000000000e+00	6.06862909138308e-03,0.00000000000000e+00
3.19175829447343e+06	6.09857731432486e-03,0.00000000000000e+00	8.86449588564944e-05,0.00000000000000e+00	1.08132846779522e-05,0.00000000000000e+00	1.08132846779527e-05,0.00000000000000e+00	6.09857731432485e-03,0.00000000000000e+00
3.19911605722930e+06	6.12877761940147e-03,0.00000000000000e+00	8.97941871236148e-05,0.00000000000000e+00	1.09993711394276e-05,0.00000000000000e+00	1.09993711394277e-05,0.00000000000000e+00	6.12877761940293e-03,0.00000000000000e+00
3.20649078138005e+06	6.15923307895291e-03,0.00000000000000e+00	9.09622411036841e-05,0.00000000000000e+00	1.11890855303657e-05,0.00000000000000e+00	1.11890855303665e-05,0.00000000000000e+00	6.15923307895411e-03,0.00000000000000e+00
3.21388250602572e+06	6.18994681121142e-03,0.00000000000000e+00	9.21495049527389e-05,0.00000000000000e+00	1.13825091376063e-05,0.00000000000000e+00	1.13825091376067e-05,0.00000000000000e+00	6.18994681121008e-03,0.00000000000000e+00
3.22129127035651e+06	6.22092198104602e-03,0.00000000000000e+00	9.33563722994920e-05,0.00000000000000e+00	1.15797253514172e-05,0.00000000000000e+00	1.15797253514172e-05,0.00000000000000e+00	6.22092198104575e-03,0.00000000000000e+00
3.22871711365294e+06	6.25216180071960e-03,0.00000000000000e+00	9.45832465195356e-05,0.00000000000000e+00	1.17808197280163e-05,0.00000000000000e+00	1.17808197280151e-05,0.00000000000000e+00	6.25216180071977e-03,0.00000000000000e+00
3.23616007528610e+06	6.28366953063577e-03,0.00000000000000e+00	9.58305410184728e-05,0.00000000000000e+00	1.19858800543262e-05,0.00000000000000e+00	1.19858800543262e-05,0.00000000000000e+00	6.28366953063506e-03,0.00000000000000e+00
3.24362019471782e+06	6.31544848011289e-03,0.00000000000000e+00	9.70986795248284e-05,0.00000000000000e+00	1.21949964148133e-05,0.00000000000000e+00	1.21949964148121e-05,0.00000000000000e+00	6.31544848011352e-03,0.00000000000000e+00
3.25109751150093e+06	6.34750200816915e-03,0.00000000000000e+00	9.83880963924494e-05,0.00000000000000e+00	1.24082612607504e-05,0.00000000000000e+00	1.24082612607497e-05,0.00000000000000e+00	6.34750200816859e-03,0.00000000000000e+00
3.25859206527941e+06	6.37983352429078e-03,0.00000000000000e+00	9.96992369131523e-05,0.00000000000000e+00	1.26257694816878e-05,0.00000000000000e+00	1.26257694816883e-05,0.00000000000000e+00	6.37983352429069e-03,0.00000000000000e+00
3.26610389578863e+06	6.41244648925516e-03,0.00000000000000e+00	1.01032557640067e-04,0.00000000000000e+00	1.28476184795385e-05,0.00000000000000e+00	1.28476184795381e-05,0.00000000000000e+00	6.41244648925458e-03,0.00000000000000e+00
3.27363304285558e+06	6.44534441592090e-03,0.00000000000000e+00	1.02388526721760e-04,0.00000000000000e+00	1.30739082451029e-05,0.00000000000000e+00	1.30739082451037e-05,0.00000000000000e+00	6.44534441592128e-03,0.00000000000000e+00
3.28117954639904e+06	6.47853087005255e-03,0.00000000000000e+00	1.03767624247840e-04,0.00000000000000e+00	1.33047414372978e-05,0.00000000000000e+00	1.33047414372975e-05,0.00000000000000e+00	6.47853087005341e-03,0.00000000000000e+00
3.28874344642983e+06	6.51200947114569e-03,0.00000000000000e+00	1.05170342606264e-04,0.00000000000000e+00	1.35402234651944e-05,0.00000000000000e+00	1.35402234651945e-05,0.00000000000000e+00	6.51200947114510e-03,0.00000000000000e+00
3.29632478305098e+06	6.54578389325178e-03,0.00000000000000e+00	1.06597186853060e-04,0.00000000000000e+00	1.37804625727883e-05,0.00000000000000e+00	1.37804625727879e-05,0.00000000000000e+00	6.54578389325275e-03,0.00000000000000e+00
3.30392359645799e+06	6.57985786585283e-03,0.00000000000000e+00	1.08048675094753e-04,0.00000000000000e+00	1.40255699269419e-05,0.00000000000000e+00	1.40255699269429e-05,0.00000000000000e+00	6.57985786585239e-03,0.00000000000000e+00
3.31153992693902e+06	6.61423517466906e-03,0.00000000000000e+00	1.09525338883867e-04,0.00000000000000e+00	1.42756597082152e-05,0.00000000000000e+00	1.42756597082148e-05,0.00000000000000e+00	6.61423517466941e-03,0.00000000000000e+00
3.31917381487508e+06	6.64891966256119e-03,0.00000000000000e+00	1.11027723628340e-04,0.00000000000000e+00	1.45308492050615e-05,0.00000000000000e+00	1.45308492050625e-05,0.00000000000000e+00	6.64891966256131e-03,0.00000000000000e+00
3.32682530074030e+06	6.68391523037532e-03,0.00000000000000e+00	1.12556389015271e-04,0.00000000000000e+00	1.47912589113795e-05,0.00000000000000e+00	1.47912589113802e-05,0.00000000000000e+00	6.68391523037535e-03,0.00000000000000e+00
3.33449442510209e+06	6.71922583782614e-03,0.00000000000000e+00	1.14111909449364e-04,0.00000000000000e+00	1.50570126273873e-05,0.00000000000000e+00	1.50570126273861e-05,0.00000000000000e+00	6.71922583782635e-03,0.00000000000000e+00
3.34218122862138e+06	6.75485550438383e-03,0.00000000000000e+00	1.15694874506922e-04,0.00000000000000e+00	1.53282375643348e-05,0.00000000000000e+00	1.53282375643341e-05,0.00000000000000e+00	6.75485550438410e-03,0.00000000000000e+00
3.34988575205283e+06	6.79080831015948e-03,0.00000000000000e+00	1.17305889405750e-04,0.00000000000000e+00	1.56050644527750e-05,0.00000000000000e+00	1.56050644527741e-05,0.00000000000000e+00	6.79080831015913e-03,0.00000000000000e+00
3.35760803624508e+06	6.82708839680536e-03,0.00000000000000e+00	1.18945575492017e-04,0.00000000000000e+00	1.58876276549739e-05,0.00000000000000e+00	1.58876276549736e-05,0.00000000000000e+00	6.82708839680572e-03,0.00000000000000e+00
3.36534812214089e+06	6.86369996841867e-03,0.00000000000000e+00	1.20614570744228e-04,0.00000000000000e+00	1.61760652811572e-05,0.00000000000000e+00	1.61760652811577e-05,0.00000000000000e+00	6.86369996841806e-03,0.00000000000000e+00
3.37310605077744e+06	6.90064729244670e-03,0.00000000000000e+00	1.22313530295468e-04,0.00000000000000e+00	1.64705193102709e-05,0.00000000000000e+00	1.64705193102717e-05,0.00000000000000e+00	6.90064729244679e-03,0.00000000000000e+00
3.38088186328649e+06	6.93793470059817e-03,0.00000000000000e+00	1.24043126973982e-04,0.00000000000000e+00	1.67711357148472e-05,0.00000000000000e+00	1.67711357148460e-05,0.00000000000000e+00	6.93793470059779e-03,0.00000000000000e+00
3.38867560089462e+06	6.97556658976126e-03,0.00000000000000e+00	1.25804051863922e-04,0.00000000000000e+00	1.70780645907661e-05,0.00000000000000e+00	1.70780645907658e-05,0.00000000000000e+00	6.97556658976095e-03,0.00000000000000e+00
3.39648730492345e+06	7.01354742292952e-03,0.00000000000000e+00	1.27597014886201e-04,0.00000000000000e+00	1.73914602916773e-05,0.00000000000000e+00	1.73914602916766e-05,0.00000000000000e+00	7.01354742292951e-03,0.00000000000000e+00
3.40431701678986e+06	7.05188173011571e-03,0.00000000000000e+00	1.29422745400228e-04,0.00000000000000e+00	1.77114815683753e-05,0.00000000000000e+00	1.77114815683748e-05,0.00000000000000e+00	7.05188173011552e-03,0.00000000000000e+00
3.41216477800620e+06	7.09057410927965e-03,0.00000000000000e+00	1.31281992828038e-04,0.00000000000000e+00	1.80382917134310e-05,0.00000000000000e+00	1.80382917134310e-05,0.00000000000000e+00	7.09057410927897e-03,0.00000000000000e+00
3.42003063018053e+06	7.12962922724653e-03,0.00000000000000e+00	1.33175527301227e-04,0.00000000000000e+00	1.83720587112254e-05,0.00000000000000e+00	1.83720587112234e-05,0.00000000000000e+00	7.12962922724692e-03,0.00000000000000e+00
3.42791461501681e+06	7.16905182064553e-03,0.00000000000000e+00	1.35104140331891e-04,0.00000000000000e+00	1.87129553936348e-05,0.00000000000000e+00	1.87129553936351e-05,0.00000000000000e+00	7.16905182064573e-03,0.00000000000000e+00
