Freq.	mag(I(RCoil1))	mag(I(RCoil2))	mag(I(RLoad))	mag(I(RSource))
6.56190586226220e+06	1.39239092989051e-02,0.00000000000000e+00	9.99175048744858e-05,0.00000000000000e+00	9.99175048744858e-05,0.00000000000000e+00	1.39239092989051e-02,0.00000000000000e+00
6.57703261751948e+06	1.39073927227747e-02,0.00000000000000e+00	9.99103759882623e-05,0.00000000000000e+00	9.99103759882623e-05,0.00000000000000e+00	1.39073927227745e-02,0.00000000000000e+00
6.59219424354897e+06	1.38908589599272e-02,0.00000000000000e+00	9.99027185355928e-05,0.00000000000000e+00	9.99027185355929e-05,0.00000000000000e+00	1.38908589599263e-02,0.00000000000000e+00
6.60739082073611e+06	1.38743081239183e-02,0.00000000000000e+00	9.98945327191974e-05,0.00000000000000e+00	9.98945327191975e-05,0.00000000000000e+00	1.38743081239174e-02,0.00000000000000e+00
6.62262242965164e+06	1.38577403286647e-02,0.00000000000000e+00	9.98858187556750e-05,0.00000000000000e+00	9.98858187556750e-05,0.00000000000000e+00	1.38577403286630e-02,0.00000000000000e+00
6.63788915105202e+06	1.38411556884448e-02,0.00000000000000e+00	9.98765768755626e-05,0.00000000000000e+00	9.98765768755626e-05,0.00000000000000e+00	1.38411556884433e-02,0.00000000000000e+00
6.65319106587990e+06	1.38245543179156e-02,0.00000000000000e+00	9.98668073234503e-05,0.00000000000000e+00	9.98668073234503e-05,0.00000000000000e+00	1.38245543179180e-02,0.00000000000000e+00
6.66852825526451e+06	1.38079363320668e-02,0.00000000000000e+00	9.98565103575585e-05,0.00000000000000e+00	9.98565103575585e-05,0.00000000000000e+00	1.38079363320653e-02,0.00000000000000e+00
6.68390080052210e+06	1.37913018462526e-02,0.00000000000000e+00	9.98456862502388e-05,0.00000000000000e+00	9.98456862502389e-05,0.00000000000000e+00	1.37913018462505e-02,0.00000000000000e+00
6.69930878315637e+06	1.37746509761688e-02,0.00000000000000e+00	9.98343352875872e-05,0.00000000000000e+00	9.98343352875872e-05,0.00000000000000e+00	1.37746509761705e-02,0.00000000000000e+00
6.71475228485890e+06	1.37579838378757e-02,0.00000000000000e+00	9.98224577695913e-05,0.00000000000000e+00	9.98224577695913e-05,0.00000000000000e+00	1.37579838378731e-02,0.00000000000000e+00
6.73023138750963e+06	1.37413005477442e-02,0.00000000000000e+00	9.98100540100749e-05,0.00000000000000e+00	9.98100540100749e-05,0.00000000000000e+00	1.37413005477479e-02,0.00000000000000e+00
6.74574617317719e+06	1.37246012225065e-02,0.00000000000000e+00	9.97971243365834e-05,0.00000000000000e+00	9.97971243365834e-05,0.00000000000000e+00	1.37246012225096e-02,0.00000000000000e+00
6.76129672411944e+06	1.37078859792263e-02,0.00000000000000e+00	9.97836690905879e-05,0.00000000000000e+00	9.97836690905879e-05,0.00000000000000e+00	1.37078859792250e-02,0.00000000000000e+00
6.77688312278386e+06	1.36911549352687e-02,0.00000000000000e+00	9.97696886271816e-05,0.00000000000000e+00	9.97696886271816e-05,0.00000000000000e+00	1.36911549352701e-02,0.00000000000000e+00
6.79250545180798e+06	1.36744082083565e-02,0.00000000000000e+00	9.97551833152825e-05,0.00000000000000e+00	9.97551833152825e-05,0.00000000000000e+00	1.36744082083574e-02,0.00000000000000e+00
6.80816379401982e+06	1.36576459165148e-02,0.00000000000000e+00	9.97401535374776e-05,0.00000000000000e+00	9.97401535374776e-05,0.00000000000000e+00	1.36576459165138e-02,0.00000000000000e+00
6.82385823243838e+06	1.36408681780977e-02,0.00000000000000e+00	9.97245996901499e-05,0.00000000000000e+00	9.97245996901499e-05,0.00000000000000e+00	1.36408681780969e-02,0.00000000000000e+00
6.83958885027398e+06	1.36240751117527e-02,0.00000000000000e+00	9.97085221831876e-05,0.00000000000000e+00	9.97085221831876e-05,0.00000000000000e+00	1.36240751117553e-02,0.00000000000000e+00
6.85535573092881e+06	1.36072668364788e-02,0.00000000000000e+00	9.96919214403371e-05,0.00000000000000e+00	9.96919214403371e-05,0.00000000000000e+00	1.36072668364760e-02,0.00000000000000e+00
6.87115895799730e+06	1.35904434715139e-02,0.00000000000000e+00	9.96747978986819e-05,0.00000000000000e+00	9.96747978986819e-05,0.00000000000000e+00	1.35904434715130e-02,0.00000000000000e+00
6.88699861526657e+06	1.35736051364611e-02,0.00000000000000e+00	9.96571520091854e-05,0.00000000000000e+00	9.96571520091854e-05,0.00000000000000e+00	1.35736051364612e-02,0.00000000000000e+00
6.90287478671693e+06	1.35567519511803e-02,0.00000000000000e+00	9.96389842361284e-05,0.00000000000000e+00	9.96389842361284e-05,0.00000000000000e+00	1.35567519511794e-02,0.00000000000000e+00
6.91878755652224e+06	1.35398840358257e-02,0.00000000000000e+00	9.96202950573842e-05,0.00000000000000e+00	9.96202950573842e-05,0.00000000000000e+00	1.35398840358280e-02,0.00000000000000e+00
6.93473700905043e+06	1.35230015108815e-02,0.00000000000000e+00	9.96010849645037e-05,0.00000000000000e+00	9.96010849645037e-05,0.00000000000000e+00	1.35230015108804e-02,0.00000000000000e+00
6.95072322886392e+06	1.35061044970580e-02,0.00000000000000e+00	9.95813544622622e-05,0.00000000000000e+00	9.95813544622622e-05,0.00000000000000e+00	1.35061044970615e-02,0.00000000000000e+00
6.96674630072003e+06	1.34891931153803e-02,0.00000000000000e+00	9.95611040688951e-05,0.00000000000000e+00	9.95611040688951e-05,0.00000000000000e+00	1.34891931153803e-02,0.00000000000000e+00
6.98280630957152e+06	1.34722674871564e-02,0.00000000000000e+00	9.95403343162770e-05,0.00000000000000e+00	9.95403343162770e-05,0.00000000000000e+00	1.34722674871542e-02,0.00000000000000e+00
6.99890334056694e+06	1.34553277339304e-02,0.00000000000000e+00	9.95190457493295e-05,0.00000000000000e+00	9.95190457493295e-05,0.00000000000000e+00	1.34553277339292e-02,0.00000000000000e+00
7.01503747905116e+06	1.34383739775427e-02,0.00000000000000e+00	9.94972389264865e-05,0.00000000000000e+00	9.94972389264866e-05,0.00000000000000e+00	1.34383739775437e-02,0.00000000000000e+00
7.03120881056576e+06	1.34214063401020e-02,0.00000000000000e+00	9.94749144195061e-05,0.00000000000000e+00	9.94749144195062e-05,0.00000000000000e+00	1.34214063401034e-02,0.00000000000000e+00
7.04741742084954e+06	1.34044249439625e-02,0.00000000000000e+00	9.94520728132972e-05,0.00000000000000e+00	9.94520728132972e-05,0.00000000000000e+00	1.34044249439588e-02,0.00000000000000e+00
7.06366339583893e+06	1.33874299117239e-02,0.00000000000000e+00	9.94287147060376e-05,0.00000000000000e+00	9.94287147060376e-05,0.00000000000000e+00	1.33874299117218e-02,0.00000000000000e+00
7.07994682166849e+06	1.33704213662614e-02,0.00000000000000e+00	9.94048407091365e-05,0.00000000000000e+00	9.94048407091365e-05,0.00000000000000e+00	1.33704213662617e-02,0.00000000000000e+00
7.09626778467130e+06	1.33533994306818e-02,0.00000000000000e+00	9.93804514470591e-05,0.00000000000000e+00	9.93804514470591e-05,0.00000000000000e+00	1.33533994306823e-02,0.00000000000000e+00
7.11262637137950e+06	1.33363642283292e-02,0.00000000000000e+00	9.93555475573838e-05,0.00000000000000e+00	9.93555475573838e-05,0.00000000000000e+00	1.33363642283313e-02,0.00000000000000e+00
7.12902266852468e+06	1.33193158828193e-02,0.00000000000000e+00	9.93301296909195e-05,0.00000000000000e+00	9.93301296909195e-05,0.00000000000000e+00	1.33193158828164e-02,0.00000000000000e+00
7.14545676303837e+06	1.33022545179509e-02,0.00000000000000e+00	9.93041985112717e-05,0.00000000000000e+00	9.93041985112717e-05,0.00000000000000e+00	1.33022545179491e-02,0.00000000000000e+00
7.16192874205251e+06	1.32851802577838e-02,0.00000000000000e+00	9.92777546951537e-05,0.00000000000000e+00	9.92777546951537e-05,0.00000000000000e+00	1.32851802577874e-02,0.00000000000000e+00
7.17843869289989e+06	1.32680932266094e-02,0.00000000000000e+00	9.92507989321867e-05,0.00000000000000e+00	9.92507989321867e-05,0.00000000000000e+00	1.32680932266105e-02,0.00000000000000e+00
7.19498670311463e+06	1.32509935489358e-02,0.00000000000000e+00	9.92233319249944e-05,0.00000000000000e+00	9.92233319249944e-05,0.00000000000000e+00	1.32509935489330e-02,0.00000000000000e+00
7.21157286043263e+06	1.32338813494541e-02,0.00000000000000e+00	9.91953543888034e-05,0.00000000000000e+00	9.91953543888034e-05,0.00000000000000e+00	1.32338813494534e-02,0.00000000000000e+00
7.22819725279205e+06	1.32167567531174e-02,0.00000000000000e+00	9.91668670519108e-05,0.00000000000000e+00	9.91668670519108e-05,0.00000000000000e+00	1.32167567531180e-02,0.00000000000000e+00
7.24485996833376e+06	1.31996198850560e-02,0.00000000000000e+00	9.91378706551847e-05,0.00000000000000e+00	9.91378706551847e-05,0.00000000000000e+00	1.31996198850559e-02,0.00000000000000e+00
7.26156109540181e+06	1.31824708706245e-02,0.00000000000000e+00	9.91083659523535e-05,0.00000000000000e+00	9.91083659523535e-05,0.00000000000000e+00	1.31824708706201e-02,0.00000000000000e+00
7.27830072254392e+06	1.31653098353482e-02,0.00000000000000e+00	9.90783537097010e-05,0.00000000000000e+00	9.90783537097010e-05,0.00000000000000e+00	1.31653098353482e-02,0.00000000000000e+00
7.29507893851194e+06	1.31481369049863e-02,0.00000000000000e+00	9.90478347062164e-05,0.00000000000000e+00	9.90478347062164e-05,0.00000000000000e+00	1.31481369049847e-02,0.00000000000000e+00
7.31189583226228e+06	1.31309522054547e-02,0.00000000000000e+00	9.90168097333871e-05,0.00000000000000e+00	9.90168097333871e-05,0.00000000000000e+00	1.31309522054558e-02,0.00000000000000e+00
7.32875149295644e+06	1.31137558628823e-02,0.00000000000000e+00	9.89852795952476e-05,0.00000000000000e+00	9.89852795952476e-05,0.00000000000000e+00	1.31137558628780e-02,0.00000000000000e+00
7.34564600996147e+06	1.30965480035564e-02,0.00000000000000e+00	9.89532451083503e-05,0.00000000000000e+00	9.89532451083503e-05,0.00000000000000e+00	1.30965480035564e-02,0.00000000000000e+00
7.36257947285041e+06	1.30793287539599e-02,0.00000000000000e+00	9.89207071015537e-05,0.00000000000000e+00	9.89207071015537e-05,0.00000000000000e+00	1.30793287539592e-02,0.00000000000000e+00
7.37955197140278e+06	1.30620982407411e-02,0.00000000000000e+00	9.88876664161909e-05,0.00000000000000e+00	9.88876664161909e-05,0.00000000000000e+00	1.30620982407426e-02,0.00000000000000e+00
7.39656359560510e+06	1.30448565907360e-02,0.00000000000000e+00	9.88541239059376e-05,0.00000000000000e+00	9.88541239059376e-05,0.00000000000000e+00	1.30448565907359e-02,0.00000000000000e+00
7.41361443565130e+06	1.30276039309050e-02,0.00000000000000e+00	9.88200804365169e-05,0.00000000000000e+00	9.88200804365169e-05,0.00000000000000e+00	1.30276039309049e-02,0.00000000000000e+00
7.43070458194323e+06	1.30103403884143e-02,0.00000000000000e+00	9.87855368861491e-05,0.00000000000000e+00	9.87855368861491e-05,0.00000000000000e+00	1.30103403884144e-02,0.00000000000000e+00
7.44783412509114e+06	1.29930660905493e-02,0.00000000000000e+00	9.87504941449524e-05,0.00000000000000e+00	9.87504941449524e-05,0.00000000000000e+00	1.29930660905515e-02,0.00000000000000e+00
7.46500315591418e+06	1.29757811647865e-02,0.00000000000000e+00	9.87149531153932e-05,0.00000000000000e+00	9.87149531153932e-05,0.00000000000000e+00	1.29757811647886e-02,0.00000000000000e+00
7.48221176544084e+06	1.29584857387083e-02,0.00000000000000e+00	9.86789147117033e-05,0.00000000000000e+00	9.86789147117033e-05,0.00000000000000e+00	1.29584857387088e-02,0.00000000000000e+00
7.49946004490944e+06	1.29411799400779e-02,0.00000000000000e+00	9.86423798603914e-05,0.00000000000000e+00	9.86423798603914e-05,0.00000000000000e+00	1.29411799400770e-02,0.00000000000000e+00
7.51674808576865e+06	1.29238638967569e-02,0.00000000000000e+00	9.86053494995966e-05,0.00000000000000e+00	9.86053494995966e-05,0.00000000000000e+00	1.29238638967575e-02,0.00000000000000e+00
7.53407597967795e+06	1.29065377367853e-02,0.00000000000000e+00	9.85678245796001e-05,0.00000000000000e+00	9.85678245796001e-05,0.00000000000000e+00	1.29065377367849e-02,0.00000000000000e+00
7.55144381850809e+06	1.28892015882908e-02,0.00000000000000e+00	9.85298060622774e-05,0.00000000000000e+00	9.85298060622774e-05,0.00000000000000e+00	1.28892015882950e-02,0.00000000000000e+00
7.56885169434163e+06	1.28718555795710e-02,0.00000000000000e+00	9.84912949214069e-05,0.00000000000000e+00	9.84912949214069e-05,0.00000000000000e+00	1.28718555795694e-02,0.00000000000000e+00
7.58629969947340e+06	1.28544998390069e-02,0.00000000000000e+00	9.84522921424255e-05,0.00000000000000e+00	9.84522921424255e-05,0.00000000000000e+00	1.28544998390060e-02,0.00000000000000e+00
7.60378792641099e+06	1.28371344951089e-02,0.00000000000000e+00	9.84127987223275e-05,0.00000000000000e+00	9.84127987223275e-05,0.00000000000000e+00	1.28371344951102e-02,0.00000000000000e+00
7.62131646787522e+06	1.28197596765098e-02,0.00000000000000e+00	9.83728156697464e-05,0.00000000000000e+00	9.83728156697464e-05,0.00000000000000e+00	1.28197596765087e-02,0.00000000000000e+00
7.63888541680069e+06	1.28023755119437e-02,0.00000000000000e+00	9.83323440048735e-05,0.00000000000000e+00	9.83323440048735e-05,0.00000000000000e+00	1.28023755119426e-02,0.00000000000000e+00
7.65649486633621e+06	1.27849821302362e-02,0.00000000000000e+00	9.82913847591892e-05,0.00000000000000e+00	9.82913847591892e-05,0.00000000000000e+00	1.27849821302361e-02,0.00000000000000e+00
7.67414490984534e+06	1.27675796603353e-02,0.00000000000000e+00	9.82499389757499e-05,0.00000000000000e+00	9.82499389757499e-05,0.00000000000000e+00	1.27675796603380e-02,0.00000000000000e+00
7.69183564090683e+06	1.27501682312705e-02,0.00000000000000e+00	9.82080077087539e-05,0.00000000000000e+00	9.82080077087539e-05,0.00000000000000e+00	1.27501682312687e-02,0.00000000000000e+00
7.70956715331519e+06	1.27327479721586e-02,0.00000000000000e+00	9.81655920237863e-05,0.00000000000000e+00	9.81655920237863e-05,0.00000000000000e+00	1.27327479721562e-02,0.00000000000000e+00
7.72733954108114e+06	1.27153190122075e-02,0.00000000000000e+00	9.81226929975685e-05,0.00000000000000e+00	9.81226929975685e-05,0.00000000000000e+00	1.27153190122079e-02,0.00000000000000e+00
7.74515289843210e+06	1.26978814807111e-02,0.00000000000000e+00	9.80793117179341e-05,0.00000000000000e+00	9.80793117179341e-05,0.00000000000000e+00	1.26978814807107e-02,0.00000000000000e+00
7.76300731981272e+06	1.26804355070415e-02,0.00000000000000e+00	9.80354492838671e-05,0.00000000000000e+00	9.80354492838671e-05,0.00000000000000e+00	1.26804355070411e-02,0.00000000000000e+00
7.78090289988537e+06	1.26629812206337e-02,0.00000000000000e+00	9.79911068052269e-05,0.00000000000000e+00	9.79911068052269e-05,0.00000000000000e+00	1.26629812206333e-02,0.00000000000000e+00
7.79883973353062e+06	1.26455187509969e-02,0.00000000000000e+00	9.79462854028273e-05,0.00000000000000e+00	9.79462854028273e-05,0.00000000000000e+00	1.26455187509939e-02,0.00000000000000e+00
7.81681791584779e+06	1.26280482277076e-02,0.00000000000000e+00	9.79009862084317e-05,0.00000000000000e+00	9.79009862084317e-05,0.00000000000000e+00	1.26280482277054e-02,0.00000000000000e+00
7.83483754215541e+06	1.26105697803980e-02,0.00000000000000e+00	9.78552103644965e-05,0.00000000000000e+00	9.78552103644965e-05,0.00000000000000e+00	1.26105697803980e-02,0.00000000000000e+00
7.85289870799175e+06	1.25930835387604e-02,0.00000000000000e+00	9.78089590242074e-05,0.00000000000000e+00	9.78089590242074e-05,0.00000000000000e+00	1.25930835387583e-02,0.00000000000000e+00
7.87100150911530e+06	1.25755896325301e-02,0.00000000000000e+00	9.77622333514520e-05,0.00000000000000e+00	9.77622333514520e-05,0.00000000000000e+00	1.25755896325306e-02,0.00000000000000e+00
7.88914604150532e+06	1.25580881915086e-02,0.00000000000000e+00	9.77150345207079e-05,0.00000000000000e+00	9.77150345207079e-05,0.00000000000000e+00	1.25580881915069e-02,0.00000000000000e+00
7.90733240136231e+06	1.25405793455092e-02,0.00000000000000e+00	9.76673637168679e-05,0.00000000000000e+00	9.76673637168679e-05,0.00000000000000e+00	1.25405793455095e-02,0.00000000000000e+00
7.92556068510854e+06	1.25230632244225e-02,0.00000000000000e+00	9.76192221354423e-05,0.00000000000000e+00	9.76192221354423e-05,0.00000000000000e+00	1.25230632244214e-02,0.00000000000000e+00
7.94383098938855e+06	1.25055399581329e-02,0.00000000000000e+00	9.75706109821087e-05,0.00000000000000e+00	9.75706109821087e-05,0.00000000000000e+00	1.25055399581334e-02,0.00000000000000e+00
7.96214341106969e+06	1.24880096765874e-02,0.00000000000000e+00	9.75215314729986e-05,0.00000000000000e+00	9.75215314729986e-05,0.00000000000000e+00	1.24880096765859e-02,0.00000000000000e+00
7.98049804724259e+06	1.24704725097324e-02,0.00000000000000e+00	9.74719848344147e-05,0.00000000000000e+00	9.74719848344147e-05,0.00000000000000e+00	1.24704725097372e-02,0.00000000000000e+00
7.99889499522169e+06	1.24529285875582e-02,0.00000000000000e+00	9.74219723027783e-05,0.00000000000000e+00	9.74219723027783e-05,0.00000000000000e+00	1.24529285875623e-02,0.00000000000000e+00
8.00000000000000e+06	1.24518758924288e-02,0.00000000000000e+00	9.74189571986289e-05,0.00000000000000e+00	9.74189571986289e-05,0.00000000000000e+00	1.24518758924262e-02,0.00000000000000e+00
