Freq.	mag(I(RCoil1))	mag(I(RCoil2))	mag(I(RCoil3))	mag(I(RLoad))	mag(I(RSource))
4.63478929993687e+06	6.16373408106820e-03,0.00000000000000e+00	1.30870442470371e-04,0.00000000000000e+00	2.31022878990978e-05,0.00000000000000e+00	2.31022878990978e-05,0.00000000000000e+00	6.16373408106851e-03,0.00000000000000e+00
4.64547359271412e+06	6.15090277032104e-03,0.00000000000000e+00	1.30610460482305e-04,0.00000000000000e+00	2.30910995944613e-05,0.00000000000000e+00	2.30910995944613e-05,0.00000000000000e+00	6.15090277032135e-03,0.00000000000000e+00
4.65618251532992e+06	6.13809258772482e-03,0.00000000000000e+00	1.30350896269419e-04,0.00000000000000e+00	2.30798437572530e-05,0.00000000000000e+00	2.30798437572530e-05,0.00000000000000e+00	6.13809258772485e-03,0.00000000000000e+00
4.66691612456191e+06	6.12530353332408e-03,0.00000000000000e+00	1.30091749750944e-04,0.00000000000000e+00	2.30685204770247e-05,0.00000000000000e+00	2.30685204770247e-05,0.00000000000000e+00	6.12530353332494e-03,0.00000000000000e+00
4.67767447731862e+06	6.11253560692164e-03,0.00000000000000e+00	1.29833020841284e-04,0.00000000000000e+00	2.30571298440311e-05,0.00000000000000e+00	2.30571298440311e-05,0.00000000000000e+00	6.11253560692206e-03,0.00000000000000e+00
4.68845763063975e+06	6.09978880807130e-03,0.00000000000000e+00	1.29574709449998e-04,0.00000000000000e+00	2.30456719492239e-05,0.00000000000000e+00	2.30456719492239e-05,0.00000000000000e+00	6.09978880807059e-03,0.00000000000000e+00
4.69926564169652e+06	6.08706313608631e-03,0.00000000000000e+00	1.29316815481986e-04,0.00000000000000e+00	2.30341468842790e-05,0.00000000000000e+00	2.30341468842790e-05,0.00000000000000e+00	6.08706313608716e-03,0.00000000000000e+00
4.71009856779193e+06	6.07435859004723e-03,0.00000000000000e+00	1.29059338837413e-04,0.00000000000000e+00	2.30225547415800e-05,0.00000000000000e+00	2.30225547415800e-05,0.00000000000000e+00	6.07435859004706e-03,0.00000000000000e+00
4.72095646636106e+06	6.06167516878562e-03,0.00000000000000e+00	1.28802279411722e-04,0.00000000000000e+00	2.30108956142158e-05,0.00000000000000e+00	2.30108956142158e-05,0.00000000000000e+00	6.06167516878475e-03,0.00000000000000e+00
4.73183939497142e+06	6.04901287089631e-03,0.00000000000000e+00	1.28545637095688e-04,0.00000000000000e+00	2.29991695959856e-05,0.00000000000000e+00	2.29991695959856e-05,0.00000000000000e+00	6.04901287089619e-03,0.00000000000000e+00
4.74274741132322e+06	6.03637169474383e-03,0.00000000000000e+00	1.28289411775535e-04,0.00000000000000e+00	2.29873767814156e-05,0.00000000000000e+00	2.29873767814156e-05,0.00000000000000e+00	6.03637169474417e-03,0.00000000000000e+00
4.75368057324966e+06	6.02375163845275e-03,0.00000000000000e+00	1.28033603332798e-04,0.00000000000000e+00	2.29755172657309e-05,0.00000000000000e+00	2.29755172657309e-05,0.00000000000000e+00	6.02375163845187e-03,0.00000000000000e+00
4.76463893871728e+06	6.01115269991678e-03,0.00000000000000e+00	1.27778211644629e-04,0.00000000000000e+00	2.29635911449045e-05,0.00000000000000e+00	2.29635911449045e-05,0.00000000000000e+00	6.01115269991694e-03,0.00000000000000e+00
4.77562256582626e+06	5.99857487679434e-03,0.00000000000000e+00	1.27523236583437e-04,0.00000000000000e+00	2.29515985155891e-05,0.00000000000000e+00	2.29515985155891e-05,0.00000000000000e+00	5.99857487679437e-03,0.00000000000000e+00
4.78663151281068e+06	5.98601816651462e-03,0.00000000000000e+00	1.27268678017288e-04,0.00000000000000e+00	2.29395394751846e-05,0.00000000000000e+00	2.29395394751846e-05,0.00000000000000e+00	5.98601816651542e-03,0.00000000000000e+00
4.79766583803888e+06	5.97348256628349e-03,0.00000000000000e+00	1.27014535809837e-04,0.00000000000000e+00	2.29274141218216e-05,0.00000000000000e+00	2.29274141218216e-05,0.00000000000000e+00	5.97348256628408e-03,0.00000000000000e+00
4.80872560001377e+06	5.96096807306678e-03,0.00000000000000e+00	1.26760809820113e-04,0.00000000000000e+00	2.29152225543176e-05,0.00000000000000e+00	2.29152225543176e-05,0.00000000000000e+00	5.96096807306691e-03,0.00000000000000e+00
4.81981085737309e+06	5.94847468361180e-03,0.00000000000000e+00	1.26507499902921e-04,0.00000000000000e+00	2.29029648722455e-05,0.00000000000000e+00	2.29029648722455e-05,0.00000000000000e+00	5.94847468361174e-03,0.00000000000000e+00
4.83092166888978e+06	5.93600239443772e-03,0.00000000000000e+00	1.26254605908649e-04,0.00000000000000e+00	2.28906411758943e-05,0.00000000000000e+00	2.28906411758943e-05,0.00000000000000e+00	5.93600239443849e-03,0.00000000000000e+00
4.84205809347226e+06	5.92355120184288e-03,0.00000000000000e+00	1.26002127683361e-04,0.00000000000000e+00	2.28782515662810e-05,0.00000000000000e+00	2.28782515662810e-05,0.00000000000000e+00	5.92355120184343e-03,0.00000000000000e+00
4.85322019016473e+06	5.91112110190276e-03,0.00000000000000e+00	1.25750065068869e-04,0.00000000000000e+00	2.28657961451599e-05,0.00000000000000e+00	2.28657961451599e-05,0.00000000000000e+00	5.91112110190241e-03,0.00000000000000e+00
4.86440801814753e+06	5.89871209046515e-03,0.00000000000000e+00	1.25498417902603e-04,0.00000000000000e+00	2.28532750149937e-05,0.00000000000000e+00	2.28532750149937e-05,0.00000000000000e+00	5.89871209046463e-03,0.00000000000000e+00
4.87562163673740e+06	5.88632416316559e-03,0.00000000000000e+00	1.25247186017888e-04,0.00000000000000e+00	2.28406882789995e-05,0.00000000000000e+00	2.28406882789995e-05,0.00000000000000e+00	5.88632416316547e-03,0.00000000000000e+00
4.88686110538784e+06	5.87395731541763e-03,0.00000000000000e+00	1.24996369243752e-04,0.00000000000000e+00	2.28280360411092e-05,0.00000000000000e+00	2.28280360411092e-05,0.00000000000000e+00	5.87395731541731e-03,0.00000000000000e+00
4.89812648368939e+06	5.86161154241947e-03,0.00000000000000e+00	1.24745967405117e-04,0.00000000000000e+00	2.28153184060004e-05,0.00000000000000e+00	2.28153184060004e-05,0.00000000000000e+00	5.86161154241856e-03,0.00000000000000e+00
4.90941783136996e+06	5.84928683915021e-03,0.00000000000000e+00	1.24495980322755e-04,0.00000000000000e+00	2.28025354790826e-05,0.00000000000000e+00	2.28025354790826e-05,0.00000000000000e+00	5.84928683915120e-03,0.00000000000000e+00
4.92073520829515e+06	5.83698320037936e-03,0.00000000000000e+00	1.24246407813275e-04,0.00000000000000e+00	2.27896873664910e-05,0.00000000000000e+00	2.27896873664910e-05,0.00000000000000e+00	5.83698320038021e-03,0.00000000000000e+00
4.93207867446858e+06	5.82470062066462e-03,0.00000000000000e+00	1.23997249689360e-04,0.00000000000000e+00	2.27767741751245e-05,0.00000000000000e+00	2.27767741751245e-05,0.00000000000000e+00	5.82470062066443e-03,0.00000000000000e+00
4.94344829003216e+06	5.81243909434241e-03,0.00000000000000e+00	1.23748505759471e-04,0.00000000000000e+00	2.27637960125880e-05,0.00000000000000e+00	2.27637960125880e-05,0.00000000000000e+00	5.81243909434275e-03,0.00000000000000e+00
4.95484411526647e+06	5.80019861554849e-03,0.00000000000000e+00	1.23500175828167e-04,0.00000000000000e+00	2.27507529872447e-05,0.00000000000000e+00	2.27507529872447e-05,0.00000000000000e+00	5.80019861554867e-03,0.00000000000000e+00
4.96626621059104e+06	5.78797917820456e-03,0.00000000000000e+00	1.23252259695990e-04,0.00000000000000e+00	2.27376452081917e-05,0.00000000000000e+00	2.27376452081917e-05,0.00000000000000e+00	5.78797917820508e-03,0.00000000000000e+00
4.97771463656468e+06	5.77578077602734e-03,0.00000000000000e+00	1.23004757159539e-04,0.00000000000000e+00	2.27244727852682e-05,0.00000000000000e+00	2.27244727852682e-05,0.00000000000000e+00	5.77578077602746e-03,0.00000000000000e+00
4.98918945388580e+06	5.76360340252798e-03,0.00000000000000e+00	1.22757668011563e-04,0.00000000000000e+00	2.27112358290674e-05,0.00000000000000e+00	2.27112358290674e-05,0.00000000000000e+00	5.76360340252801e-03,0.00000000000000e+00
5.00069072339276e+06	5.75144705100687e-03,0.00000000000000e+00	1.22510992040788e-04,0.00000000000000e+00	2.26979344509009e-05,0.00000000000000e+00	2.26979344509009e-05,0.00000000000000e+00	5.75144705100763e-03,0.00000000000000e+00
5.01221850606412e+06	5.73931171456781e-03,0.00000000000000e+00	1.22264729032172e-04,0.00000000000000e+00	2.26845687628400e-05,0.00000000000000e+00	2.26845687628400e-05,0.00000000000000e+00	5.73931171456754e-03,0.00000000000000e+00
5.02377286301905e+06	5.72719738610846e-03,0.00000000000000e+00	1.22018878766892e-04,0.00000000000000e+00	2.26711388777092e-05,0.00000000000000e+00	2.26711388777092e-05,0.00000000000000e+00	5.72719738610876e-03,0.00000000000000e+00
5.03535385551760e+06	5.71510405832936e-03,0.00000000000000e+00	1.21773441022282e-04,0.00000000000000e+00	2.26576449090686e-05,0.00000000000000e+00	2.26576449090686e-05,0.00000000000000e+00	5.71510405832871e-03,0.00000000000000e+00
5.04696154496104e+06	5.70303172372274e-03,0.00000000000000e+00	1.21528415571855e-04,0.00000000000000e+00	2.26440869712150e-05,0.00000000000000e+00	2.26440869712150e-05,0.00000000000000e+00	5.70303172372259e-03,0.00000000000000e+00
5.05859599289218e+06	5.69098037459108e-03,0.00000000000000e+00	1.21283802185482e-04,0.00000000000000e+00	2.26304651792081e-05,0.00000000000000e+00	2.26304651792081e-05,0.00000000000000e+00	5.69098037459118e-03,0.00000000000000e+00
5.07025726099571e+06	5.67895000303819e-03,0.00000000000000e+00	1.21039600629337e-04,0.00000000000000e+00	2.26167796488569e-05,0.00000000000000e+00	2.26167796488569e-05,0.00000000000000e+00	5.67895000303844e-03,0.00000000000000e+00
5.08194541109850e+06	5.66694060097257e-03,0.00000000000000e+00	1.20795810665909e-04,0.00000000000000e+00	2.26030304967166e-05,0.00000000000000e+00	2.26030304967166e-05,0.00000000000000e+00	5.66694060097187e-03,0.00000000000000e+00
5.09366050516997e+06	5.65495216010006e-03,0.00000000000000e+00	1.20552432053936e-04,0.00000000000000e+00	2.25892178400709e-05,0.00000000000000e+00	2.25892178400709e-05,0.00000000000000e+00	5.65495216009923e-03,0.00000000000000e+00
5.10540260532238e+06	5.64298467194384e-03,0.00000000000000e+00	1.20309464548732e-04,0.00000000000000e+00	2.25753417969878e-05,0.00000000000000e+00	2.25753417969878e-05,0.00000000000000e+00	5.64298467194369e-03,0.00000000000000e+00
5.11717177381118e+06	5.63103812783562e-03,0.00000000000000e+00	1.20066907901998e-04,0.00000000000000e+00	2.25614024862801e-05,0.00000000000000e+00	2.25614024862801e-05,0.00000000000000e+00	5.63103812783496e-03,0.00000000000000e+00
5.12896807303532e+06	5.61911251890522e-03,0.00000000000000e+00	1.19824761861733e-04,0.00000000000000e+00	2.25474000274836e-05,0.00000000000000e+00	2.25474000274836e-05,0.00000000000000e+00	5.61911251890505e-03,0.00000000000000e+00
5.14079156553761e+06	5.60720783610479e-03,0.00000000000000e+00	1.19583026172584e-04,0.00000000000000e+00	2.25333345409168e-05,0.00000000000000e+00	2.25333345409168e-05,0.00000000000000e+00	5.60720783610434e-03,0.00000000000000e+00
5.15264231400504e+06	5.59532407019196e-03,0.00000000000000e+00	1.19341700575657e-04,0.00000000000000e+00	2.25192061476406e-05,0.00000000000000e+00	2.25192061476406e-05,0.00000000000000e+00	5.59532407019269e-03,0.00000000000000e+00
5.16452038126908e+06	5.58346121174310e-03,0.00000000000000e+00	1.19100784808587e-04,0.00000000000000e+00	2.25050149694669e-05,0.00000000000000e+00	2.25050149694669e-05,0.00000000000000e+00	5.58346121174263e-03,0.00000000000000e+00
5.17642583030607e+06	5.57161925114138e-03,0.00000000000000e+00	1.18860278605606e-04,0.00000000000000e+00	2.24907611289655e-05,0.00000000000000e+00	2.24907611289655e-05,0.00000000000000e+00	5.57161925114239e-03,0.00000000000000e+00
5.18835872423751e+06	5.55979817859719e-03,0.00000000000000e+00	1.18620181697574e-04,0.00000000000000e+00	2.24764447494655e-05,0.00000000000000e+00	2.24764447494655e-05,0.00000000000000e+00	5.55979817859727e-03,0.00000000000000e+00
5.20031912633043e+06	5.54799798412666e-03,0.00000000000000e+00	1.18380493811913e-04,0.00000000000000e+00	2.24620659550367e-05,0.00000000000000e+00	2.24620659550367e-05,0.00000000000000e+00	5.54799798412626e-03,0.00000000000000e+00
5.21230709999768e+06	5.53621865756976e-03,0.00000000000000e+00	1.18141214672788e-04,0.00000000000000e+00	2.24476248705195e-05,0.00000000000000e+00	2.24476248705195e-05,0.00000000000000e+00	5.53621865757066e-03,0.00000000000000e+00
5.22432270879830e+06	5.52446018858885e-03,0.00000000000000e+00	1.17902344000986e-04,0.00000000000000e+00	2.24331216214962e-05,0.00000000000000e+00	2.24331216214962e-05,0.00000000000000e+00	5.52446018858805e-03,0.00000000000000e+00
5.23636601643785e+06	5.51272256665960e-03,0.00000000000000e+00	1.17663881514060e-04,0.00000000000000e+00	2.24185563343128e-05,0.00000000000000e+00	2.24185563343128e-05,0.00000000000000e+00	5.51272256665900e-03,0.00000000000000e+00
5.24843708676877e+06	5.50100578108614e-03,0.00000000000000e+00	1.17425826926299e-04,0.00000000000000e+00	2.24039291360689e-05,0.00000000000000e+00	2.24039291360689e-05,0.00000000000000e+00	5.50100578108562e-03,0.00000000000000e+00
5.26053598379065e+06	5.48930982099669e-03,0.00000000000000e+00	1.17188179948839e-04,0.00000000000000e+00	2.23892401546321e-05,0.00000000000000e+00	2.23892401546321e-05,0.00000000000000e+00	5.48930982099641e-03,0.00000000000000e+00
5.27266277165064e+06	5.47763467533873e-03,0.00000000000000e+00	1.16950940289493e-04,0.00000000000000e+00	2.23744895186017e-05,0.00000000000000e+00	2.23744895186017e-05,0.00000000000000e+00	5.47763467533849e-03,0.00000000000000e+00
5.28481751464377e+06	5.46598033289171e-03,0.00000000000000e+00	1.16714107653055e-04,0.00000000000000e+00	2.23596773573605e-05,0.00000000000000e+00	2.23596773573605e-05,0.00000000000000e+00	5.46598033289149e-03,0.00000000000000e+00
5.29700027721328e+06	5.45434678225824e-03,0.00000000000000e+00	1.16477681741098e-04,0.00000000000000e+00	2.23448038010305e-05,0.00000000000000e+00	2.23448038010305e-05,0.00000000000000e+00	5.45434678225796e-03,0.00000000000000e+00
5.30921112395096e+06	5.44273401187007e-03,0.00000000000000e+00	1.16241662252134e-04,0.00000000000000e+00	2.23298689804988e-05,0.00000000000000e+00	2.23298689804988e-05,0.00000000000000e+00	5.44273401187091e-03,0.00000000000000e+00
5.32145011959750e+06	5.43114200999113e-03,0.00000000000000e+00	1.16006048881571e-04,0.00000000000000e+00	2.23148730274034e-05,0.00000000000000e+00	2.23148730274034e-05,0.00000000000000e+00	5.43114200999148e-03,0.00000000000000e+00
5.33371732904284e+06	5.41957076471433e-03,0.00000000000000e+00	1.15770841321812e-04,0.00000000000000e+00	2.22998160741471e-05,0.00000000000000e+00	2.22998160741471e-05,0.00000000000000e+00	5.41957076471373e-03,0.00000000000000e+00
5.34601281732650e+06	5.40802026396456e-03,0.00000000000000e+00	1.15536039262272e-04,0.00000000000000e+00	2.22846982538949e-05,0.00000000000000e+00	2.22846982538949e-05,0.00000000000000e+00	5.40802026396496e-03,0.00000000000000e+00
5.35833664963794e+06	5.39649049550093e-03,0.00000000000000e+00	1.15301642389288e-04,0.00000000000000e+00	2.22695197005507e-05,0.00000000000000e+00	2.22695197005507e-05,0.00000000000000e+00	5.39649049550161e-03,0.00000000000000e+00
5.37068889131689e+06	5.38498144691829e-03,0.00000000000000e+00	1.15067650386300e-04,0.00000000000000e+00	2.22542805487877e-05,0.00000000000000e+00	2.22542805487877e-05,0.00000000000000e+00	5.38498144691757e-03,0.00000000000000e+00
5.38306960785371e+06	5.37349310563949e-03,0.00000000000000e+00	1.14834062933765e-04,0.00000000000000e+00	2.22389809340255e-05,0.00000000000000e+00	2.22389809340255e-05,0.00000000000000e+00	5.37349310564013e-03,0.00000000000000e+00
5.39547886488972e+06	5.36202545893916e-03,0.00000000000000e+00	1.14600879709359e-04,0.00000000000000e+00	2.22236209924635e-05,0.00000000000000e+00	2.22236209924635e-05,0.00000000000000e+00	5.36202545893910e-03,0.00000000000000e+00
5.40791672821756e+06	5.35057849391767e-03,0.00000000000000e+00	1.14368100387775e-04,0.00000000000000e+00	2.22082008610361e-05,0.00000000000000e+00	2.22082008610361e-05,0.00000000000000e+00	5.35057849391742e-03,0.00000000000000e+00
5.42038326378156e+06	5.33915219751935e-03,0.00000000000000e+00	1.14135724640884e-04,0.00000000000000e+00	2.21927206774387e-05,0.00000000000000e+00	2.21927206774387e-05,0.00000000000000e+00	5.33915219751855e-03,0.00000000000000e+00
5.43287853767804e+06	5.32774655652787e-03,0.00000000000000e+00	1.13903752137766e-04,0.00000000000000e+00	2.21771805801271e-05,0.00000000000000e+00	2.21771805801271e-05,0.00000000000000e+00	5.32774655652769e-03,0.00000000000000e+00
5.44540261615570e+06	5.31636155757331e-03,0.00000000000000e+00	1.13672182544731e-04,0.00000000000000e+00	2.21615807083175e-05,0.00000000000000e+00	2.21615807083175e-05,0.00000000000000e+00	5.31636155757294e-03,0.00000000000000e+00
5.45795556561595e+06	5.30499718712182e-03,0.00000000000000e+00	1.13441015525280e-04,0.00000000000000e+00	2.21459212019708e-05,0.00000000000000e+00	2.21459212019708e-05,0.00000000000000e+00	5.30499718712297e-03,0.00000000000000e+00
5.47053745261330e+06	5.29365343149084e-03,0.00000000000000e+00	1.13210250740184e-04,0.00000000000000e+00	2.21302022018041e-05,0.00000000000000e+00	2.21302022018041e-05,0.00000000000000e+00	5.29365343149088e-03,0.00000000000000e+00
5.48314834385564e+06	5.28233027683655e-03,0.00000000000000e+00	1.12979887847550e-04,0.00000000000000e+00	2.21144238492970e-05,0.00000000000000e+00	2.21144238492970e-05,0.00000000000000e+00	5.28233027683713e-03,0.00000000000000e+00
5.49578830620467e+06	5.27102770916598e-03,0.00000000000000e+00	1.12749926502735e-04,0.00000000000000e+00	2.20985862866694e-05,0.00000000000000e+00	2.20985862866694e-05,0.00000000000000e+00	5.27102770916543e-03,0.00000000000000e+00
5.50845740667620e+06	5.25974571433310e-03,0.00000000000000e+00	1.12520366358583e-04,0.00000000000000e+00	2.20826896569209e-05,0.00000000000000e+00	2.20826896569209e-05,0.00000000000000e+00	5.25974571433356e-03,0.00000000000000e+00
5.52115571244056e+06	5.24848427803944e-03,0.00000000000000e+00	1.12291207065131e-04,0.00000000000000e+00	2.20667341037686e-05,0.00000000000000e+00	2.20667341037686e-05,0.00000000000000e+00	5.24848427803968e-03,0.00000000000000e+00
5.53388329082289e+06	5.23724338584128e-03,0.00000000000000e+00	1.12062448270028e-04,0.00000000000000e+00	2.20507197717230e-05,0.00000000000000e+00	2.20507197717230e-05,0.00000000000000e+00	5.23724338584182e-03,0.00000000000000e+00
5.54664020930355e+06	5.22602302313917e-03,0.00000000000000e+00	1.11834089618138e-04,0.00000000000000e+00	2.20346468060032e-05,0.00000000000000e+00	2.20346468060032e-05,0.00000000000000e+00	5.22602302313902e-03,0.00000000000000e+00
5.55942653551845e+06	5.21482317518993e-03,0.00000000000000e+00	1.11606130751951e-04,0.00000000000000e+00	2.20185153526131e-05,0.00000000000000e+00	2.20185153526131e-05,0.00000000000000e+00	5.21482317519073e-03,0.00000000000000e+00
5.57224233725941e+06	5.20364382710575e-03,0.00000000000000e+00	1.11378571311373e-04,0.00000000000000e+00	2.20023255582932e-05,0.00000000000000e+00	2.20023255582932e-05,0.00000000000000e+00	5.20364382710668e-03,0.00000000000000e+00
5.58508768247454e+06	5.19248496385038e-03,0.00000000000000e+00	1.11151410933808e-04,0.00000000000000e+00	2.19860775705308e-05,0.00000000000000e+00	2.19860775705308e-05,0.00000000000000e+00	5.19248496385064e-03,0.00000000000000e+00
5.59796263926859e+06	5.18134657024465e-03,0.00000000000000e+00	1.10924649254239e-04,0.00000000000000e+00	2.19697715375699e-05,0.00000000000000e+00	2.19697715375699e-05,0.00000000000000e+00	5.18134657024417e-03,0.00000000000000e+00
5.61086727590329e+06	5.17022863096577e-03,0.00000000000000e+00	1.10698285905217e-04,0.00000000000000e+00	2.19534076084035e-05,0.00000000000000e+00	2.19534076084035e-05,0.00000000000000e+00	5.17022863096598e-03,0.00000000000000e+00
5.62380166079775e+06	5.15913113055094e-03,0.00000000000000e+00	1.10472320516833e-04,0.00000000000000e+00	2.19369859327616e-05,0.00000000000000e+00	2.19369859327616e-05,0.00000000000000e+00	5.15913113055054e-03,0.00000000000000e+00
5.63676586252877e+06	5.14805405339335e-03,0.00000000000000e+00	1.10246752716836e-04,0.00000000000000e+00	2.19205066611282e-05,0.00000000000000e+00	2.19205066611282e-05,0.00000000000000e+00	5.14805405339349e-03,0.00000000000000e+00
5.64975994983128e+06	5.13699738375247e-03,0.00000000000000e+00	1.10021582130662e-04,0.00000000000000e+00	2.19039699447407e-05,0.00000000000000e+00	2.19039699447407e-05,0.00000000000000e+00	5.13699738375276e-03,0.00000000000000e+00
5.66278399159862e+06	5.12596110574062e-03,0.00000000000000e+00	1.09796808381272e-04,0.00000000000000e+00	2.18873759355523e-05,0.00000000000000e+00	2.18873759355523e-05,0.00000000000000e+00	5.12596110574113e-03,0.00000000000000e+00
5.67583805688298e+06	5.11494520334329e-03,0.00000000000000e+00	1.09572431089527e-04,0.00000000000000e+00	2.18707247863003e-05,0.00000000000000e+00	2.18707247863003e-05,0.00000000000000e+00	5.11494520334361e-03,0.00000000000000e+00
5.68892221489569e+06	5.10394966040082e-03,0.00000000000000e+00	1.09348449873833e-04,0.00000000000000e+00	2.18540166504283e-05,0.00000000000000e+00	2.18540166504283e-05,0.00000000000000e+00	5.10394966040061e-03,0.00000000000000e+00
5.70203653500768e+06	5.09297446062159e-03,0.00000000000000e+00	1.09124864350419e-04,0.00000000000000e+00	2.18372516821363e-05,0.00000000000000e+00	2.18372516821363e-05,0.00000000000000e+00	5.09297446062099e-03,0.00000000000000e+00
5.71518108674975e+06	5.08201958758099e-03,0.00000000000000e+00	1.08901674133309e-04,0.00000000000000e+00	2.18204300363681e-05,0.00000000000000e+00	2.18204300363681e-05,0.00000000000000e+00	5.08201958758061e-03,0.00000000000000e+00
5.72835593981302e+06	5.07108502472103e-03,0.00000000000000e+00	1.08678878834293e-04,0.00000000000000e+00	2.18035518687999e-05,0.00000000000000e+00	2.18035518687999e-05,0.00000000000000e+00	5.07108502472089e-03,0.00000000000000e+00
5.74156116404924e+06	5.06017075535175e-03,0.00000000000000e+00	1.08456478062990e-04,0.00000000000000e+00	2.17866173358456e-05,0.00000000000000e+00	2.17866173358456e-05,0.00000000000000e+00	5.06017075535158e-03,0.00000000000000e+00
5.75479682947120e+06	5.04927676265087e-03,0.00000000000000e+00	1.08234471426852e-04,0.00000000000000e+00	2.17696265946524e-05,0.00000000000000e+00	2.17696265946524e-05,0.00000000000000e+00	5.04927676265104e-03,0.00000000000000e+00
5.76806300625307e+06	5.03840302967215e-03,0.00000000000000e+00	1.08012858531282e-04,0.00000000000000e+00	2.17525798031172e-05,0.00000000000000e+00	2.17525798031172e-05,0.00000000000000e+00	5.03840302967153e-03,0.00000000000000e+00
5.78135976473081e+06	5.02754953933130e-03,0.00000000000000e+00	1.07791638979477e-04,0.00000000000000e+00	2.17354771198490e-05,0.00000000000000e+00	2.17354771198490e-05,0.00000000000000e+00	5.02754953933187e-03,0.00000000000000e+00
5.79468717540250e+06	5.01671627442580e-03,0.00000000000000e+00	1.07570812372619e-04,0.00000000000000e+00	2.17183187042004e-05,0.00000000000000e+00	2.17183187042004e-05,0.00000000000000e+00	5.01671627442609e-03,0.00000000000000e+00
5.80804530892876e+06	5.00590321762184e-03,0.00000000000000e+00	1.07350378309838e-04,0.00000000000000e+00	2.17011047162548e-05,0.00000000000000e+00	2.17011047162548e-05,0.00000000000000e+00	5.00590321762197e-03,0.00000000000000e+00
5.82143423613307e+06	4.99511035146055e-03,0.00000000000000e+00	1.07130336388209e-04,0.00000000000000e+00	2.16838353168179e-05,0.00000000000000e+00	2.16838353168179e-05,0.00000000000000e+00	4.99511035146047e-03,0.00000000000000e+00
5.83485402800219e+06	4.98433765836089e-03,0.00000000000000e+00	1.06910686202861e-04,0.00000000000000e+00	2.16665106674342e-05,0.00000000000000e+00	2.16665106674342e-05,0.00000000000000e+00	4.98433765836096e-03,0.00000000000000e+00
5.84830475568653e+06	4.97358512061735e-03,0.00000000000000e+00	1.06691427346896e-04,0.00000000000000e+00	2.16491309303635e-05,0.00000000000000e+00	2.16491309303635e-05,0.00000000000000e+00	4.97358512061725e-03,0.00000000000000e+00
5.86178649050050e+06	4.96285272040111e-03,0.00000000000000e+00	1.06472559411468e-04,0.00000000000000e+00	2.16316962685903e-05,0.00000000000000e+00	2.16316962685903e-05,0.00000000000000e+00	4.96285272040119e-03,0.00000000000000e+00
5.87529930392291e+06	4.95214043976512e-03,0.00000000000000e+00	1.06254081985838e-04,0.00000000000000e+00	2.16142068458291e-05,0.00000000000000e+00	2.16142068458291e-05,0.00000000000000e+00	4.95214043976534e-03,0.00000000000000e+00
5.88884326759738e+06	4.94144826064081e-03,0.00000000000000e+00	1.06035994657332e-04,0.00000000000000e+00	2.15966628265085e-05,0.00000000000000e+00	2.15966628265085e-05,0.00000000000000e+00	4.94144826064075e-03,0.00000000000000e+00
5.90241845333262e+06	4.93077616483904e-03,0.00000000000000e+00	1.05818297011383e-04,0.00000000000000e+00	2.15790643757727e-05,0.00000000000000e+00	2.15790643757727e-05,0.00000000000000e+00	4.93077616483878e-03,0.00000000000000e+00
5.91602493310294e+06	4.92012413405493e-03,0.00000000000000e+00	1.05600988631602e-04,0.00000000000000e+00	2.15614116594907e-05,0.00000000000000e+00	2.15614116594907e-05,0.00000000000000e+00	4.92012413405466e-03,0.00000000000000e+00
5.92966277904854e+06	4.90949214986700e-03,0.00000000000000e+00	1.05384069099773e-04,0.00000000000000e+00	2.15437048442470e-05,0.00000000000000e+00	2.15437048442470e-05,0.00000000000000e+00	4.90949214986685e-03,0.00000000000000e+00
5.94333206347590e+06	4.89888019373581e-03,0.00000000000000e+00	1.05167537995819e-04,0.00000000000000e+00	2.15259440973291e-05,0.00000000000000e+00	2.15259440973291e-05,0.00000000000000e+00	4.89888019373562e-03,0.00000000000000e+00
5.95703285885823e+06	4.88828824700990e-03,0.00000000000000e+00	1.04951394897951e-04,0.00000000000000e+00	2.15081295867505e-05,0.00000000000000e+00	2.15081295867505e-05,0.00000000000000e+00	4.88828824700979e-03,0.00000000000000e+00
5.97076523783577e+06	4.87771629092044e-03,0.00000000000000e+00	1.04735639382534e-04,0.00000000000000e+00	2.14902614812165e-05,0.00000000000000e+00	2.14902614812165e-05,0.00000000000000e+00	4.87771629092042e-03,0.00000000000000e+00
5.98452927321623e+06	4.86716430658722e-03,0.00000000000000e+00	1.04520271024229e-04,0.00000000000000e+00	2.14723399501471e-05,0.00000000000000e+00	2.14723399501471e-05,0.00000000000000e+00	4.86716430658755e-03,0.00000000000000e+00
5.99832503797515e+06	4.85663227502295e-03,0.00000000000000e+00	1.04305289396056e-04,0.00000000000000e+00	2.14543651636824e-05,0.00000000000000e+00	2.14543651636824e-05,0.00000000000000e+00	4.85663227502279e-03,0.00000000000000e+00
6.01215260525631e+06	4.84612017712159e-03,0.00000000000000e+00	1.04090694069221e-04,0.00000000000000e+00	2.14363372926404e-05,0.00000000000000e+00	2.14363372926404e-05,0.00000000000000e+00	4.84612017712143e-03,0.00000000000000e+00
6.02601204837209e+06	4.83562799367122e-03,0.00000000000000e+00	1.03876484613296e-04,0.00000000000000e+00	2.14182565085477e-05,0.00000000000000e+00	2.14182565085477e-05,0.00000000000000e+00	4.83562799367074e-03,0.00000000000000e+00
