Freq.	mag(I(RCoil1))	mag(I(RCoil2))	mag(I(RLoad))	mag(I(RSource))
3.79341184242224e+06	1.83507306158891e-02,0.00000000000000e+00	1.00331080873475e-04,0.00000000000000e+00	1.00331080873469e-04,0.00000000000000e+00	1.83507306158897e-02,0.00000000000000e+00
3.80215655984654e+06	1.83756473200315e-02,0.00000000000000e+00	1.00835670444963e-04,0.00000000000000e+00	1.00835670444964e-04,0.00000000000000e+00	1.83756473200316e-02,0.00000000000000e+00
3.81092143592644e+06	1.84004330224294e-02,0.00000000000000e+00	1.01340982282338e-04,0.00000000000000e+00	1.01340982282337e-04,0.00000000000000e+00	1.84004330224288e-02,0.00000000000000e+00
3.81970651713242e+06	1.84250861095930e-02,0.00000000000000e+00	1.01846990882942e-04,0.00000000000000e+00	1.01846990882936e-04,0.00000000000000e+00	1.84250861095927e-02,0.00000000000000e+00
3.82851185004211e+06	1.84496049665257e-02,0.00000000000000e+00	1.02353670426505e-04,0.00000000000000e+00	1.02353670426527e-04,0.00000000000000e+00	1.84496049665254e-02,0.00000000000000e+00
3.83733748134052e+06	1.84739879769430e-02,0.00000000000000e+00	1.02860994777027e-04,0.00000000000000e+00	1.02860994777039e-04,0.00000000000000e+00	1.84739879769425e-02,0.00000000000000e+00
3.84618345782026e+06	1.84982335235039e-02,0.00000000000000e+00	1.03368937483815e-04,0.00000000000000e+00	1.03368937483811e-04,0.00000000000000e+00	1.84982335235036e-02,0.00000000000000e+00
3.85504982638181e+06	1.85223399880502e-02,0.00000000000000e+00	1.03877471783604e-04,0.00000000000000e+00	1.03877471783616e-04,0.00000000000000e+00	1.85223399880508e-02,0.00000000000000e+00
3.86393663403379e+06	1.85463057518412e-02,0.00000000000000e+00	1.04386570602024e-04,0.00000000000000e+00	1.04386570602025e-04,0.00000000000000e+00	1.85463057518413e-02,0.00000000000000e+00
3.87284392789316e+06	1.85701291957939e-02,0.00000000000000e+00	1.04896206555759e-04,0.00000000000000e+00	1.04896206555756e-04,0.00000000000000e+00	1.85701291957947e-02,0.00000000000000e+00
3.88177175518550e+06	1.85938087007225e-02,0.00000000000000e+00	1.05406351954293e-04,0.00000000000000e+00	1.05406351954288e-04,0.00000000000000e+00	1.85938087007218e-02,0.00000000000000e+00
3.89072016324527e+06	1.86173426475884e-02,0.00000000000000e+00	1.05916978802164e-04,0.00000000000000e+00	1.05916978802175e-04,0.00000000000000e+00	1.86173426475876e-02,0.00000000000000e+00
3.89968919951603e+06	1.86407294177484e-02,0.00000000000000e+00	1.06428058801321e-04,0.00000000000000e+00	1.06428058801317e-04,0.00000000000000e+00	1.86407294177478e-02,0.00000000000000e+00
3.90867891155073e+06	1.86639673932103e-02,0.00000000000000e+00	1.06939563353231e-04,0.00000000000000e+00	1.06939563353245e-04,0.00000000000000e+00	1.86639673932098e-02,0.00000000000000e+00
3.91768934701192e+06	1.86870549568734e-02,0.00000000000000e+00	1.07451463561504e-04,0.00000000000000e+00	1.07451463561525e-04,0.00000000000000e+00	1.86870549568736e-02,0.00000000000000e+00
3.92672055367203e+06	1.87099904928043e-02,0.00000000000000e+00	1.07963730234734e-04,0.00000000000000e+00	1.07963730234740e-04,0.00000000000000e+00	1.87099904928046e-02,0.00000000000000e+00
3.93577257941363e+06	1.87327723864895e-02,0.00000000000000e+00	1.08476333888575e-04,0.00000000000000e+00	1.08476333888561e-04,0.00000000000000e+00	1.87327723864890e-02,0.00000000000000e+00
3.94484547222965e+06	1.87553990250822e-02,0.00000000000000e+00	1.08989244749120e-04,0.00000000000000e+00	1.08989244749099e-04,0.00000000000000e+00	1.87553990250821e-02,0.00000000000000e+00
3.95393928022366e+06	1.87778687976984e-02,0.00000000000000e+00	1.09502432755894e-04,0.00000000000000e+00	1.09502432755921e-04,0.00000000000000e+00	1.87778687976987e-02,0.00000000000000e+00
3.96305405161013e+06	1.88001800956574e-02,0.00000000000000e+00	1.10015867564667e-04,0.00000000000000e+00	1.10015867564658e-04,0.00000000000000e+00	1.88001800956574e-02,0.00000000000000e+00
3.97218983471468e+06	1.88223313127650e-02,0.00000000000000e+00	1.10529518550623e-04,0.00000000000000e+00	1.10529518550636e-04,0.00000000000000e+00	1.88223313127646e-02,0.00000000000000e+00
3.98134667797431e+06	1.88443208455824e-02,0.00000000000000e+00	1.11043354811945e-04,0.00000000000000e+00	1.11043354811939e-04,0.00000000000000e+00	1.88443208455817e-02,0.00000000000000e+00
3.99052462993770e+06	1.88661470936984e-02,0.00000000000000e+00	1.11557345173246e-04,0.00000000000000e+00	1.11557345173222e-04,0.00000000000000e+00	1.88661470936986e-02,0.00000000000000e+00
3.99972373926542e+06	1.88878084600179e-02,0.00000000000000e+00	1.12071458188742e-04,0.00000000000000e+00	1.12071458188727e-04,0.00000000000000e+00	1.88878084600174e-02,0.00000000000000e+00
4.00894405473026e+06	1.89093033510192e-02,0.00000000000000e+00	1.12585662146602e-04,0.00000000000000e+00	1.12585662146583e-04,0.00000000000000e+00	1.89093033510194e-02,0.00000000000000e+00
4.01818562521739e+06	1.89306301770612e-02,0.00000000000000e+00	1.13099925072222e-04,0.00000000000000e+00	1.13099925072213e-04,0.00000000000000e+00	1.89306301770613e-02,0.00000000000000e+00
4.02744849972471e+06	1.89517873526448e-02,0.00000000000000e+00	1.13614214732493e-04,0.00000000000000e+00	1.13614214732505e-04,0.00000000000000e+00	1.89517873526441e-02,0.00000000000000e+00
4.03673272736306e+06	1.89727732967102e-02,0.00000000000000e+00	1.14128498639754e-04,0.00000000000000e+00	1.14128498639745e-04,0.00000000000000e+00	1.89727732967098e-02,0.00000000000000e+00
4.04603835735648e+06	1.89935864329210e-02,0.00000000000000e+00	1.14642744055764e-04,0.00000000000000e+00	1.14642744055771e-04,0.00000000000000e+00	1.89935864329210e-02,0.00000000000000e+00
4.05536543904250e+06	1.90142251899503e-02,0.00000000000000e+00	1.15156917996706e-04,0.00000000000000e+00	1.15156917996708e-04,0.00000000000000e+00	1.90142251899509e-02,0.00000000000000e+00
4.06471402187238e+06	1.90346880017781e-02,0.00000000000000e+00	1.15670987236768e-04,0.00000000000000e+00	1.15670987236752e-04,0.00000000000000e+00	1.90346880017781e-02,0.00000000000000e+00
4.07408415541137e+06	1.90549733079754e-02,0.00000000000000e+00	1.16184918313249e-04,0.00000000000000e+00	1.16184918313230e-04,0.00000000000000e+00	1.90549733079753e-02,0.00000000000000e+00
4.08347588933899e+06	1.90750795539991e-02,0.00000000000000e+00	1.16698677531174e-04,0.00000000000000e+00	1.16698677531164e-04,0.00000000000000e+00	1.90750795539997e-02,0.00000000000000e+00
4.09288927344928e+06	1.90950051914983e-02,0.00000000000000e+00	1.17212230968045e-04,0.00000000000000e+00	1.17212230968013e-04,0.00000000000000e+00	1.90950051914986e-02,0.00000000000000e+00
4.10232435765106e+06	1.91147486785912e-02,0.00000000000000e+00	1.17725544478609e-04,0.00000000000000e+00	1.17725544478607e-04,0.00000000000000e+00	1.91147486785909e-02,0.00000000000000e+00
4.11178119196822e+06	1.91343084801784e-02,0.00000000000000e+00	1.18238583700297e-04,0.00000000000000e+00	1.18238583700303e-04,0.00000000000000e+00	1.91343084801796e-02,0.00000000000000e+00
4.12125982653993e+06	1.91536830682391e-02,0.00000000000000e+00	1.18751314058076e-04,0.00000000000000e+00	1.18751314058081e-04,0.00000000000000e+00	1.91536830682395e-02,0.00000000000000e+00
4.13076031162099e+06	1.91728709221259e-02,0.00000000000000e+00	1.19263700769845e-04,0.00000000000000e+00	1.19263700769826e-04,0.00000000000000e+00	1.91728709221260e-02,0.00000000000000e+00
4.14028269758201e+06	1.91918705288693e-02,0.00000000000000e+00	1.19775708851766e-04,0.00000000000000e+00	1.19775708851764e-04,0.00000000000000e+00	1.91918705288684e-02,0.00000000000000e+00
4.14982703490975e+06	1.92106803834762e-02,0.00000000000000e+00	1.20287303123927e-04,0.00000000000000e+00	1.20287303123950e-04,0.00000000000000e+00	1.92106803834766e-02,0.00000000000000e+00
4.15939337420732e+06	1.92292989892417e-02,0.00000000000000e+00	1.20798448216183e-04,0.00000000000000e+00	1.20798448216180e-04,0.00000000000000e+00	1.92292989892415e-02,0.00000000000000e+00
4.16898176619451e+06	1.92477248580403e-02,0.00000000000000e+00	1.21309108573322e-04,0.00000000000000e+00	1.21309108573321e-04,0.00000000000000e+00	1.92477248580405e-02,0.00000000000000e+00
4.17859226170801e+06	1.92659565106373e-02,0.00000000000000e+00	1.21819248461323e-04,0.00000000000000e+00	1.21819248461327e-04,0.00000000000000e+00	1.92659565106374e-02,0.00000000000000e+00
4.18822491170171e+06	1.92839924769886e-02,0.00000000000000e+00	1.22328831973469e-04,0.00000000000000e+00	1.22328831973497e-04,0.00000000000000e+00	1.92839924769887e-02,0.00000000000000e+00
4.19787976724698e+06	1.93018312965513e-02,0.00000000000000e+00	1.22837823036400e-04,0.00000000000000e+00	1.22837823036387e-04,0.00000000000000e+00	1.93018312965514e-02,0.00000000000000e+00
4.20755687953288e+06	1.93194715185827e-02,0.00000000000000e+00	1.23346185415854e-04,0.00000000000000e+00	1.23346185415841e-04,0.00000000000000e+00	1.93194715185822e-02,0.00000000000000e+00
4.21725629986651e+06	1.93369117024459e-02,0.00000000000000e+00	1.23853882723627e-04,0.00000000000000e+00	1.23853882723628e-04,0.00000000000000e+00	1.93369117024463e-02,0.00000000000000e+00
4.22697807967322e+06	1.93541504179184e-02,0.00000000000000e+00	1.24360878423699e-04,0.00000000000000e+00	1.24360878423694e-04,0.00000000000000e+00	1.93541504179183e-02,0.00000000000000e+00
4.23672227049693e+06	1.93711862454955e-02,0.00000000000000e+00	1.24867135838722e-04,0.00000000000000e+00	1.24867135838730e-04,0.00000000000000e+00	1.93711862454954e-02,0.00000000000000e+00
4.24648892400036e+06	1.93880177766919e-02,0.00000000000000e+00	1.25372618156836e-04,0.00000000000000e+00	1.25372618156840e-04,0.00000000000000e+00	1.93880177766919e-02,0.00000000000000e+00
4.25627809196535e+06	1.94046436143506e-02,0.00000000000000e+00	1.25877288438327e-04,0.00000000000000e+00	1.25877288438303e-04,0.00000000000000e+00	1.94046436143505e-02,0.00000000000000e+00
4.26608982629308e+06	1.94210623729416e-02,0.00000000000000e+00	1.26381109622262e-04,0.00000000000000e+00	1.26381109622272e-04,0.00000000000000e+00	1.94210623729419e-02,0.00000000000000e+00
4.27592417900439e+06	1.94372726788715e-02,0.00000000000000e+00	1.26884044533964e-04,0.00000000000000e+00	1.26884044533964e-04,0.00000000000000e+00	1.94372726788719e-02,0.00000000000000e+00
4.28578120224004e+06	1.94532731707821e-02,0.00000000000000e+00	1.27386055891434e-04,0.00000000000000e+00	1.27386055891426e-04,0.00000000000000e+00	1.94532731707820e-02,0.00000000000000e+00
4.29566094826099e+06	1.94690624998489e-02,0.00000000000000e+00	1.27887106312813e-04,0.00000000000000e+00	1.27887106312800e-04,0.00000000000000e+00	1.94690624998488e-02,0.00000000000000e+00
4.30556346944867e+06	1.94846393300924e-02,0.00000000000000e+00	1.28387158323586e-04,0.00000000000000e+00	1.28387158323594e-04,0.00000000000000e+00	1.94846393300925e-02,0.00000000000000e+00
4.31548881830526e+06	1.95000023386662e-02,0.00000000000000e+00	1.28886174363944e-04,0.00000000000000e+00	1.28886174363959e-04,0.00000000000000e+00	1.95000023386663e-02,0.00000000000000e+00
4.32543704745396e+06	1.95151502161640e-02,0.00000000000000e+00	1.29384116796041e-04,0.00000000000000e+00	1.29384116796046e-04,0.00000000000000e+00	1.95151502161637e-02,0.00000000000000e+00
4.33540820963931e+06	1.95300816669118e-02,0.00000000000000e+00	1.29880947911539e-04,0.00000000000000e+00	1.29880947911534e-04,0.00000000000000e+00	1.95300816669117e-02,0.00000000000000e+00
4.34540235772741e+06	1.95447954092682e-02,0.00000000000000e+00	1.30376629939089e-04,0.00000000000000e+00	1.30376629939096e-04,0.00000000000000e+00	1.95447954092682e-02,0.00000000000000e+00
4.35541954470624e+06	1.95592901759140e-02,0.00000000000000e+00	1.30871125052367e-04,0.00000000000000e+00	1.30871125052354e-04,0.00000000000000e+00	1.95592901759139e-02,0.00000000000000e+00
4.36545982368592e+06	1.95735647141495e-02,0.00000000000000e+00	1.31364395377091e-04,0.00000000000000e+00	1.31364395377101e-04,0.00000000000000e+00	1.95735647141497e-02,0.00000000000000e+00
4.37552324789903e+06	1.95876177861824e-02,0.00000000000000e+00	1.31856402999461e-04,0.00000000000000e+00	1.31856402999453e-04,0.00000000000000e+00	1.95876177861826e-02,0.00000000000000e+00
4.38560987070082e+06	1.96014481694188e-02,0.00000000000000e+00	1.32347109973856e-04,0.00000000000000e+00	1.32347109973859e-04,0.00000000000000e+00	1.96014481694186e-02,0.00000000000000e+00
4.39571974556957e+06	1.96150546567470e-02,0.00000000000000e+00	1.32836478330529e-04,0.00000000000000e+00	1.32836478330549e-04,0.00000000000000e+00	1.96150546567471e-02,0.00000000000000e+00
4.40585292610683e+06	1.96284360568265e-02,0.00000000000000e+00	1.33324470084062e-04,0.00000000000000e+00	1.33324470084050e-04,0.00000000000000e+00	1.96284360568264e-02,0.00000000000000e+00
4.41600946603772e+06	1.96415911943686e-02,0.00000000000000e+00	1.33811047240762e-04,0.00000000000000e+00	1.33811047240766e-04,0.00000000000000e+00	1.96415911943688e-02,0.00000000000000e+00
4.42618941921119e+06	1.96545189104150e-02,0.00000000000000e+00	1.34296171807588e-04,0.00000000000000e+00	1.34296171807563e-04,0.00000000000000e+00	1.96545189104148e-02,0.00000000000000e+00
4.43639283960036e+06	1.96672180626175e-02,0.00000000000000e+00	1.34779805799587e-04,0.00000000000000e+00	1.34779805799605e-04,0.00000000000000e+00	1.96672180626174e-02,0.00000000000000e+00
4.44661978130272e+06	1.96796875255119e-02,0.00000000000000e+00	1.35261911248909e-04,0.00000000000000e+00	1.35261911248908e-04,0.00000000000000e+00	1.96796875255119e-02,0.00000000000000e+00
4.45687029854053e+06	1.96919261907901e-02,0.00000000000000e+00	1.35742450212146e-04,0.00000000000000e+00	1.35742450212140e-04,0.00000000000000e+00	1.96919261907900e-02,0.00000000000000e+00
4.46714444566098e+06	1.97039329675693e-02,0.00000000000000e+00	1.36221384779558e-04,0.00000000000000e+00	1.36221384779560e-04,0.00000000000000e+00	1.97039329675692e-02,0.00000000000000e+00
4.47744227713659e+06	1.97157067826588e-02,0.00000000000000e+00	1.36698677082854e-04,0.00000000000000e+00	1.36698677082849e-04,0.00000000000000e+00	1.97157067826587e-02,0.00000000000000e+00
4.48776384756545e+06	1.97272465808205e-02,0.00000000000000e+00	1.37174289303875e-04,0.00000000000000e+00	1.37174289303874e-04,0.00000000000000e+00	1.97272465808206e-02,0.00000000000000e+00
4.49810921167148e+06	1.97385513250330e-02,0.00000000000000e+00	1.37648183682910e-04,0.00000000000000e+00	1.37648183682902e-04,0.00000000000000e+00	1.97385513250332e-02,0.00000000000000e+00
4.50847842430477e+06	1.97496199967429e-02,0.00000000000000e+00	1.38120322527456e-04,0.00000000000000e+00	1.38120322527451e-04,0.00000000000000e+00	1.97496199967430e-02,0.00000000000000e+00
4.51887154044187e+06	1.97604515961205e-02,0.00000000000000e+00	1.38590668220169e-04,0.00000000000000e+00	1.38590668220172e-04,0.00000000000000e+00	1.97604515961206e-02,0.00000000000000e+00
4.52928861518603e+06	1.97710451423083e-02,0.00000000000000e+00	1.39059183228060e-04,0.00000000000000e+00	1.39059183228054e-04,0.00000000000000e+00	1.97710451423081e-02,0.00000000000000e+00
4.53972970376756e+06	1.97813996736649e-02,0.00000000000000e+00	1.39525830110362e-04,0.00000000000000e+00	1.39525830110368e-04,0.00000000000000e+00	1.97813996736648e-02,0.00000000000000e+00
4.55019486154405e+06	1.97915142480083e-02,0.00000000000000e+00	1.39990571527926e-04,0.00000000000000e+00	1.39990571527920e-04,0.00000000000000e+00	1.97915142480085e-02,0.00000000000000e+00
4.56068414400075e+06	1.98013879428529e-02,0.00000000000000e+00	1.40453370250996e-04,0.00000000000000e+00	1.40453370250994e-04,0.00000000000000e+00	1.98013879428530e-02,0.00000000000000e+00
4.57119760675077e+06	1.98110198556416e-02,0.00000000000000e+00	1.40914189168223e-04,0.00000000000000e+00	1.40914189168232e-04,0.00000000000000e+00	1.98110198556417e-02,0.00000000000000e+00
4.58173530553546e+06	1.98204091039752e-02,0.00000000000000e+00	1.41372991295190e-04,0.00000000000000e+00	1.41372991295194e-04,0.00000000000000e+00	1.98204091039753e-02,0.00000000000000e+00
4.59229729622464e+06	1.98295548258374e-02,0.00000000000000e+00	1.41829739783101e-04,0.00000000000000e+00	1.41829739783106e-04,0.00000000000000e+00	1.98295548258375e-02,0.00000000000000e+00
4.60288363481693e+06	1.98384561798157e-02,0.00000000000000e+00	1.42284397927252e-04,0.00000000000000e+00	1.42284397927251e-04,0.00000000000000e+00	1.98384561798157e-02,0.00000000000000e+00
4.61349437744005e+06	1.98471123453149e-02,0.00000000000000e+00	1.42736929175687e-04,0.00000000000000e+00	1.42736929175695e-04,0.00000000000000e+00	1.98471123453149e-02,0.00000000000000e+00
4.62412958035110e+06	1.98555225227710e-02,0.00000000000000e+00	1.43187297137549e-04,0.00000000000000e+00	1.43187297137566e-04,0.00000000000000e+00	1.98555225227710e-02,0.00000000000000e+00
4.63478929993687e+06	1.98636859338543e-02,0.00000000000000e+00	1.43635465592310e-04,0.00000000000000e+00	1.43635465592321e-04,0.00000000000000e+00	1.98636859338543e-02,0.00000000000000e+00
4.64547359271412e+06	1.98716018216728e-02,0.00000000000000e+00	1.44081398497524e-04,0.00000000000000e+00	1.44081398497526e-04,0.00000000000000e+00	1.98716018216728e-02,0.00000000000000e+00
4.65618251532992e+06	1.98792694509680e-02,0.00000000000000e+00	1.44525059997759e-04,0.00000000000000e+00	1.44525059997773e-04,0.00000000000000e+00	1.98792694509680e-02,0.00000000000000e+00
4.66691612456191e+06	1.98866881083055e-02,0.00000000000000e+00	1.44966414433190e-04,0.00000000000000e+00	1.44966414433188e-04,0.00000000000000e+00	1.98866881083054e-02,0.00000000000000e+00
4.67767447731862e+06	1.98938571022620e-02,0.00000000000000e+00	1.45405426347871e-04,0.00000000000000e+00	1.45405426347872e-04,0.00000000000000e+00	1.98938571022620e-02,0.00000000000000e+00
4.68845763063975e+06	1.99007757636052e-02,0.00000000000000e+00	1.45842060498126e-04,0.00000000000000e+00	1.45842060498121e-04,0.00000000000000e+00	1.99007757636052e-02,0.00000000000000e+00
4.69926564169652e+06	1.99074434454701e-02,0.00000000000000e+00	1.46276281861417e-04,0.00000000000000e+00	1.46276281861406e-04,0.00000000000000e+00	1.99074434454701e-02,0.00000000000000e+00
4.71009856779193e+06	1.99138595235278e-02,0.00000000000000e+00	1.46708055643951e-04,0.00000000000000e+00	1.46708055643947e-04,0.00000000000000e+00	1.99138595235278e-02,0.00000000000000e+00
4.72095646636106e+06	1.99200233961509e-02,0.00000000000000e+00	1.47137347289513e-04,0.00000000000000e+00	1.47137347289526e-04,0.00000000000000e+00	1.99200233961509e-02,0.00000000000000e+00
4.73183939497142e+06	1.99259344845721e-02,0.00000000000000e+00	1.47564122487934e-04,0.00000000000000e+00	1.47564122487934e-04,0.00000000000000e+00	1.99259344845720e-02,0.00000000000000e+00
4.74274741132322e+06	1.99315922330365e-02,0.00000000000000e+00	1.47988347182674e-04,0.00000000000000e+00	1.47988347182675e-04,0.00000000000000e+00	1.99315922330365e-02,0.00000000000000e+00
4.75368057324966e+06	1.99369961089501e-02,0.00000000000000e+00	1.48409987579200e-04,0.00000000000000e+00	1.48409987579198e-04,0.00000000000000e+00	1.99369961089501e-02,0.00000000000000e+00
4.76463893871728e+06	1.99421456030200e-02,0.00000000000000e+00	1.48829010153446e-04,0.00000000000000e+00	1.48829010153447e-04,0.00000000000000e+00	1.99421456030201e-02,0.00000000000000e+00
4.77562256582626e+06	1.99470402293908e-02,0.00000000000000e+00	1.49245381659455e-04,0.00000000000000e+00	1.49245381659453e-04,0.00000000000000e+00	1.99470402293908e-02,0.00000000000000e+00
4.78663151281068e+06	1.99516795257734e-02,0.00000000000000e+00	1.49659069137366e-04,0.00000000000000e+00	1.49659069137369e-04,0.00000000000000e+00	1.99516795257734e-02,0.00000000000000e+00
4.79766583803888e+06	1.99560630535688e-02,0.00000000000000e+00	1.50070039921415e-04,0.00000000000000e+00	1.50070039921418e-04,0.00000000000000e+00	1.99560630535688e-02,0.00000000000000e+00
4.80872560001377e+06	1.99601903979850e-02,0.00000000000000e+00	1.50478261647727e-04,0.00000000000000e+00	1.50478261647727e-04,0.00000000000000e+00	1.99601903979850e-02,0.00000000000000e+00
4.81981085737309e+06	1.99640611681483e-02,0.00000000000000e+00	1.50883702261911e-04,0.00000000000000e+00	1.50883702261913e-04,0.00000000000000e+00	1.99640611681483e-02,0.00000000000000e+00
4.83092166888978e+06	1.99676749972079e-02,0.00000000000000e+00	1.51286330026826e-04,0.00000000000000e+00	1.51286330026823e-04,0.00000000000000e+00	1.99676749972079e-02,0.00000000000000e+00
4.84205809347226e+06	1.99710315424345e-02,0.00000000000000e+00	1.51686113530087e-04,0.00000000000000e+00	1.51686113530081e-04,0.00000000000000e+00	1.99710315424345e-02,0.00000000000000e+00
4.85322019016473e+06	1.99741304853121e-02,0.00000000000000e+00	1.52083021691510e-04,0.00000000000000e+00	1.52083021691506e-04,0.00000000000000e+00	1.99741304853121e-02,0.00000000000000e+00
4.86440801814753e+06	1.99769715316238e-02,0.00000000000000e+00	1.52477023770476e-04,0.00000000000000e+00	1.52477023770474e-04,0.00000000000000e+00	1.99769715316238e-02,0.00000000000000e+00
4.87562163673740e+06	1.99795544115309e-02,0.00000000000000e+00	1.52868089373171e-04,0.00000000000000e+00	1.52868089373172e-04,0.00000000000000e+00	1.99795544115309e-02,0.00000000000000e+00
4.88686110538784e+06	1.99818788796460e-02,0.00000000000000e+00	1.53256188459823e-04,0.00000000000000e+00	1.53256188459826e-04,0.00000000000000e+00	1.99818788796460e-02,0.00000000000000e+00
4.89812648368939e+06	1.99839447150984e-02,0.00000000000000e+00	1.53641291351606e-04,0.00000000000000e+00	1.53641291351605e-04,0.00000000000000e+00	1.99839447150984e-02,0.00000000000000e+00
4.90941783136996e+06	1.99857517215941e-02,0.00000000000000e+00	1.54023368737705e-04,0.00000000000000e+00	1.54023368737702e-04,0.00000000000000e+00	1.99857517215941e-02,0.00000000000000e+00
4.92073520829515e+06	1.99872997274688e-02,0.00000000000000e+00	1.54402391682085e-04,0.00000000000000e+00	1.54402391682086e-04,0.00000000000000e+00	1.99872997274688e-02,0.00000000000000e+00
4.93207867446858e+06	1.99885885857339e-02,0.00000000000000e+00	1.54778331630104e-04,0.00000000000000e+00	1.54778331630104e-04,0.00000000000000e+00	1.99885885857339e-02,0.00000000000000e+00
4.94344829003216e+06	1.99896181741164e-02,0.00000000000000e+00	1.55151160415414e-04,0.00000000000000e+00	1.55151160415413e-04,0.00000000000000e+00	1.99896181741164e-02,0.00000000000000e+00
4.95484411526647e+06	1.99903883950915e-02,0.00000000000000e+00	1.55520850265996e-04,0.00000000000000e+00	1.55520850265996e-04,0.00000000000000e+00	1.99903883950916e-02,0.00000000000000e+00
4.96626621059104e+06	1.99908991759093e-02,0.00000000000000e+00	1.55887373810804e-04,0.00000000000000e+00	1.55887373810804e-04,0.00000000000000e+00	1.99908991759093e-02,0.00000000000000e+00
4.97771463656468e+06	1.99911504686139e-02,0.00000000000000e+00	1.56250704085898e-04,0.00000000000000e+00	1.56250704085898e-04,0.00000000000000e+00	1.99911504686139e-02,0.00000000000000e+00
4.98918945388580e+06	1.99911422500562e-02,0.00000000000000e+00	1.56610814540416e-04,0.00000000000000e+00	1.56610814540416e-04,0.00000000000000e+00	1.99911422500562e-02,0.00000000000000e+00
5.00069072339276e+06	1.99908745219004e-02,0.00000000000000e+00	1.56967679042685e-04,0.00000000000000e+00	1.56967679042685e-04,0.00000000000000e+00	1.99908745219004e-02,0.00000000000000e+00
5.01221850606412e+06	1.99903473106227e-02,0.00000000000000e+00	1.57321271885819e-04,0.00000000000000e+00	1.57321271885818e-04,0.00000000000000e+00	1.99903473106227e-02,0.00000000000000e+00
5.02377286301905e+06	1.99895606675044e-02,0.00000000000000e+00	1.57671567793571e-04,0.00000000000000e+00	1.57671567793573e-04,0.00000000000000e+00	1.99895606675044e-02,0.00000000000000e+00
5.03535385551760e+06	1.99885146686173e-02,0.00000000000000e+00	1.58018541925740e-04,0.00000000000000e+00	1.58018541925739e-04,0.00000000000000e+00	1.99885146686174e-02,0.00000000000000e+00
5.04696154496104e+06	1.99872094148033e-02,0.00000000000000e+00	1.58362169883536e-04,0.00000000000000e+00	1.58362169883535e-04,0.00000000000000e+00	1.99872094148033e-02,0.00000000000000e+00
5.05859599289218e+06	1.99856450316460e-02,0.00000000000000e+00	1.58702427714904e-04,0.00000000000000e+00	1.58702427714903e-04,0.00000000000000e+00	1.99856450316460e-02,0.00000000000000e+00
5.07025726099571e+06	1.99838216694375e-02,0.00000000000000e+00	1.59039291919375e-04,0.00000000000000e+00	1.59039291919375e-04,0.00000000000000e+00	1.99838216694375e-02,0.00000000000000e+00
5.08194541109850e+06	1.99817395031364e-02,0.00000000000000e+00	1.59372739453395e-04,0.00000000000000e+00	1.59372739453395e-04,0.00000000000000e+00	1.99817395031364e-02,0.00000000000000e+00
5.09366050516997e+06	1.99793987323207e-02,0.00000000000000e+00	1.59702747734547e-04,0.00000000000000e+00	1.59702747734546e-04,0.00000000000000e+00	1.99793987323207e-02,0.00000000000000e+00
5.10540260532238e+06	1.99767995811334e-02,0.00000000000000e+00	1.60029294646559e-04,0.00000000000000e+00	1.60029294646557e-04,0.00000000000000e+00	1.99767995811334e-02,0.00000000000000e+00
5.11717177381118e+06	1.99739422982216e-02,0.00000000000000e+00	1.60352358543620e-04,0.00000000000000e+00	1.60352358543618e-04,0.00000000000000e+00	1.99739422982216e-02,0.00000000000000e+00
5.12896807303532e+06	1.99708271566690e-02,0.00000000000000e+00	1.60671918254755e-04,0.00000000000000e+00	1.60671918254762e-04,0.00000000000000e+00	1.99708271566690e-02,0.00000000000000e+00
5.14079156553761e+06	1.99674544539220e-02,0.00000000000000e+00	1.60987953087665e-04,0.00000000000000e+00	1.60987953087662e-04,0.00000000000000e+00	1.99674544539220e-02,0.00000000000000e+00
5.15264231400504e+06	1.99638245117091e-02,0.00000000000000e+00	1.61300442832989e-04,0.00000000000000e+00	1.61300442832984e-04,0.00000000000000e+00	1.99638245117091e-02,0.00000000000000e+00
5.16452038126908e+06	1.99599376759541e-02,0.00000000000000e+00	1.61609367768085e-04,0.00000000000000e+00	1.61609367768085e-04,0.00000000000000e+00	1.99599376759541e-02,0.00000000000000e+00
5.17642583030607e+06	1.99557943166825e-02,0.00000000000000e+00	1.61914708660467e-04,0.00000000000000e+00	1.61914708660470e-04,0.00000000000000e+00	1.99557943166825e-02,0.00000000000000e+00
5.18835872423751e+06	1.99513948279222e-02,0.00000000000000e+00	1.62216446771355e-04,0.00000000000000e+00	1.62216446771351e-04,0.00000000000000e+00	1.99513948279221e-02,0.00000000000000e+00
5.20031912633043e+06	1.99467396275969e-02,0.00000000000000e+00	1.62514563859068e-04,0.00000000000000e+00	1.62514563859069e-04,0.00000000000000e+00	1.99467396275969e-02,0.00000000000000e+00
5.21230709999768e+06	1.99418291574144e-02,0.00000000000000e+00	1.62809042181910e-04,0.00000000000000e+00	1.62809042181913e-04,0.00000000000000e+00	1.99418291574144e-02,0.00000000000000e+00
5.22432270879830e+06	1.99366638827480e-02,0.00000000000000e+00	1.63099864501328e-04,0.00000000000000e+00	1.63099864501328e-04,0.00000000000000e+00	1.99366638827480e-02,0.00000000000000e+00
